,_step,training.fitness_3q,training.fitness_mean,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,_timestamp,training.run_id,training.fitness_median,training.evaluation_time,_runtime,training.fitness_std,training.top_k_fit.top_1_fit,training.fitness_1q,training.generation,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
334,334,448.2409973144531,2843.271240234375,6849.76123046875,6704.9169921875,1687207465.9430716,0,2136.11669921875,6.076732635498047,2080.9722335338593,2639.04150390625,6825.3232421875,5793.6669921875,334,lgp,mu+lambda,reward,halfcheetah,0,33400,6849.76123046875,6825.3232421875,6704.9169921875
335,335,293.4962158203125,2434.977294921875,6929.34765625,6851.71826171875,1687207472.038391,0,772.0992431640625,6.078334808349609,2087.0675530433655,2592.774169921875,6897.28515625,4499.18603515625,335,lgp,mu+lambda,reward,halfcheetah,0,33500,6929.34765625,6897.28515625,6851.71826171875
336,336,528.4978637695312,3051.111572265625,7106.32763671875,6728.20458984375,1687207478.133932,0,2815.158203125,6.0797319412231445,2093.1630940437317,2531.397216796875,6752.7841796875,5582.47412109375,336,lgp,mu+lambda,reward,halfcheetah,0,33600,7106.32763671875,6752.7841796875,6728.20458984375
337,337,310.995849609375,2627.16943359375,6890.84716796875,6854.8203125,1687207484.2279544,0,1136.2496337890625,6.076806545257568,2099.257116317749,2685.54296875,6880.7119140625,5237.93603515625,337,lgp,mu+lambda,reward,halfcheetah,0,33700,6890.84716796875,6880.7119140625,6854.8203125
338,338,397.11492919921875,2882.554931640625,6948.63818359375,6903.9462890625,1687207490.3235404,0,2115.5263671875,6.0801286697387695,2105.3527023792267,2685.25927734375,6917.60693359375,5447.19482421875,338,lgp,mu+lambda,reward,halfcheetah,0,33800,6948.63818359375,6917.60693359375,6903.9462890625
339,339,518.3558959960938,2724.21630859375,6859.75146484375,6779.60595703125,1687207496.4175975,0,2212.466796875,6.077066421508789,2111.4467594623566,2580.079833984375,6825.2109375,5123.12646484375,339,lgp,mu+lambda,reward,halfcheetah,0,33900,6859.75146484375,6825.2109375,6779.60595703125
340,340,255.588623046875,2841.755615234375,7077.31884765625,6944.07080078125,1687207502.511556,0,1995.6383056640625,6.077392578125,2117.5407178401947,2782.375244140625,7004.96875,6149.224609375,340,lgp,mu+lambda,reward,halfcheetah,0,34000,7077.31884765625,7004.96875,6944.07080078125
341,341,486.10345458984375,2895.84716796875,6879.9853515625,6834.69677734375,1687207508.6068318,0,1711.822998046875,6.077946662902832,2123.635993719101,2714.79931640625,6840.583984375,5931.79443359375,341,lgp,mu+lambda,reward,halfcheetah,0,34100,6879.9853515625,6840.583984375,6834.69677734375
342,342,425.4039001464844,2765.407958984375,6938.1865234375,6819.44921875,1687207514.8398054,0,2095.151611328125,6.218846321105957,2129.868967294693,2659.54150390625,6870.41796875,5741.04833984375,342,lgp,mu+lambda,reward,halfcheetah,0,34200,6938.1865234375,6870.41796875,6819.44921875
343,343,651.790283203125,3199.489990234375,6981.8935546875,6784.48291015625,1687207521.012778,0,3830.86279296875,6.156490802764893,2136.041939973831,2629.130126953125,6897.001953125,5972.3515625,343,lgp,mu+lambda,reward,halfcheetah,0,34300,6981.8935546875,6897.001953125,6784.48291015625
344,344,33.2763786315918,2069.632080078125,6883.27880859375,6843.46923828125,1687207527.185756,0,613.1019287109375,6.1559247970581055,2142.214917898178,2621.4482421875,6874.10205078125,4021.388671875,344,lgp,mu+lambda,reward,halfcheetah,0,34400,6883.27880859375,6874.10205078125,6843.46923828125
345,345,382.75054931640625,2625.831787109375,6857.37939453125,6813.1015625,1687207533.3602166,0,835.0654296875,6.157970428466797,2148.3893785476685,2747.92138671875,6813.9990234375,5919.19140625,345,lgp,mu+lambda,reward,halfcheetah,0,34500,6857.37939453125,6813.9990234375,6813.1015625
346,346,427.75323486328125,2738.14404296875,6922.66845703125,6819.6474609375,1687207539.5333188,0,1076.4921875,6.1553635597229,2154.562480688095,2742.9541015625,6863.37353515625,5956.49853515625,346,lgp,mu+lambda,reward,halfcheetah,0,34600,6922.66845703125,6863.37353515625,6819.6474609375
347,347,480.79290771484375,2735.036865234375,6867.0927734375,6817.2080078125,1687207545.7059565,0,1567.906005859375,6.155335426330566,2160.7351183891296,2672.96435546875,6850.92431640625,5938.2548828125,347,lgp,mu+lambda,reward,halfcheetah,0,34700,6867.0927734375,6850.92431640625,6817.2080078125
348,348,385.57818603515625,2890.934814453125,6864.4140625,6788.3994140625,1687207551.8872213,0,2164.10888671875,6.151010990142822,2166.916383266449,2797.6962890625,6799.673828125,6315.0361328125,348,lgp,mu+lambda,reward,halfcheetah,0,34800,6864.4140625,6799.673828125,6788.3994140625
349,349,361.8316650390625,3058.224365234375,6931.7197265625,6811.37353515625,1687207558.0576527,0,2922.30615234375,6.1538777351379395,2173.0868146419525,2804.718505859375,6816.93603515625,6256.7275390625,349,lgp,mu+lambda,reward,halfcheetah,0,34900,6931.7197265625,6816.93603515625,6811.37353515625
350,350,309.62359619140625,2554.94921875,6923.203125,6740.73974609375,1687207564.2269926,0,1001.0989379882812,6.151784420013428,2179.256154537201,2672.440673828125,6889.810546875,5199.033203125,350,lgp,mu+lambda,reward,halfcheetah,0,35000,6923.203125,6889.810546875,6740.73974609375
351,351,469.7327575683594,2700.34814453125,6978.16845703125,6765.12890625,1687207570.409449,0,1412.1107177734375,6.164228439331055,2185.4386110305786,2686.622314453125,6811.591796875,5555.123046875,351,lgp,mu+lambda,reward,halfcheetah,0,35100,6978.16845703125,6811.591796875,6765.12890625
352,352,445.65899658203125,2986.260986328125,6837.29345703125,6712.716796875,1687207576.5836506,0,2360.69580078125,6.1567063331604,2191.6128125190735,2756.761962890625,6740.2470703125,6104.78857421875,352,lgp,mu+lambda,reward,halfcheetah,0,35200,6837.29345703125,6740.2470703125,6712.716796875
353,353,233.2521209716797,2461.48193359375,6893.998046875,6741.689453125,1687207582.7564144,0,845.09619140625,6.155747413635254,2197.7855763435364,2668.4228515625,6759.3642578125,5696.84619140625,353,lgp,mu+lambda,reward,halfcheetah,0,35300,6893.998046875,6759.3642578125,6741.689453125
354,354,374.9822082519531,2867.347412109375,6821.197265625,6795.1689453125,1687207588.9291499,0,1520.2916259765625,6.155485153198242,2203.9583117961884,2774.780029296875,6802.67578125,5868.22412109375,354,lgp,mu+lambda,reward,halfcheetah,0,35400,6821.197265625,6802.67578125,6795.1689453125
355,355,6.422061920166016,2111.32861328125,6708.921875,6670.1240234375,1687207595.102571,0,616.457275390625,6.156260013580322,2210.131732940674,2612.077880859375,6679.48095703125,4033.5888671875,355,lgp,mu+lambda,reward,halfcheetah,0,35500,6708.921875,6679.48095703125,6670.1240234375
356,356,485.02777099609375,2862.530029296875,7093.7666015625,6837.5224609375,1687207601.271223,0,2155.6083984375,6.151488304138184,2216.3003849983215,2693.531005859375,6918.556640625,6101.3349609375,356,lgp,mu+lambda,reward,halfcheetah,0,35600,7093.7666015625,6918.556640625,6837.5224609375
357,357,469.1411437988281,2925.2646484375,7028.18603515625,6826.576171875,1687207607.4389164,0,2248.94775390625,6.150537014007568,2222.4680783748627,2736.929443359375,6841.41748046875,6173.478515625,357,lgp,mu+lambda,reward,halfcheetah,0,35700,7028.18603515625,6841.41748046875,6826.576171875
358,358,208.22821044921875,2553.98974609375,6929.57861328125,6801.9453125,1687207613.6065495,0,713.142822265625,6.152651786804199,2228.6357114315033,2734.899658203125,6895.97216796875,5442.57666015625,358,lgp,mu+lambda,reward,halfcheetah,0,35800,6929.57861328125,6895.97216796875,6801.9453125
359,359,137.46095275878906,2227.501220703125,6976.3466796875,6745.61181640625,1687207619.7641964,0,641.8175048828125,6.1416497230529785,2234.7933583259583,2672.681396484375,6766.2265625,5309.96875,359,lgp,mu+lambda,reward,halfcheetah,0,35900,6976.3466796875,6766.2265625,6745.61181640625
360,360,281.7392272949219,2406.7353515625,6928.4775390625,6799.7373046875,1687207625.9343407,0,674.71875,6.153374671936035,2240.9635026454926,2773.76025390625,6927.86962890625,5725.36865234375,360,lgp,mu+lambda,reward,halfcheetah,0,36000,6928.4775390625,6927.86962890625,6799.7373046875
361,361,7.496587753295898,2242.629638671875,6871.44677734375,6771.220703125,1687207632.0996058,0,627.4683227539062,6.149123191833496,2247.1287677288055,2728.855712890625,6829.02978515625,5321.80810546875,361,lgp,mu+lambda,reward,halfcheetah,0,36100,6871.44677734375,6829.02978515625,6771.220703125
362,362,139.19940185546875,2475.11328125,6917.70361328125,6800.943359375,1687207638.2675548,0,728.211669921875,6.151871681213379,2253.2967166900635,2708.00390625,6838.93994140625,5406.39501953125,362,lgp,mu+lambda,reward,halfcheetah,0,36200,6917.70361328125,6838.93994140625,6800.943359375
363,363,338.1454772949219,2860.097412109375,6846.12451171875,6791.88623046875,1687207644.4369144,0,1898.8082275390625,6.153478145599365,2259.466076374054,2763.035400390625,6838.21875,6321.1767578125,363,lgp,mu+lambda,reward,halfcheetah,0,36300,6846.12451171875,6838.21875,6791.88623046875
364,364,164.13314819335938,2576.212646484375,6993.11767578125,6780.796875,1687207650.6029177,0,1091.757568359375,6.150343894958496,2265.632079601288,2780.580322265625,6808.783203125,6012.2822265625,364,lgp,mu+lambda,reward,halfcheetah,0,36400,6993.11767578125,6808.783203125,6780.796875
365,365,182.99009704589844,1514.7711181640625,6903.60107421875,6771.94482421875,1687207656.7649205,0,786.5196533203125,6.146642208099365,2271.794082403183,10567.044921875,6785.80126953125,5711.7529296875,365,lgp,mu+lambda,reward,halfcheetah,0,36500,6903.60107421875,6785.80126953125,6771.94482421875
366,366,316.2001953125,2108.292236328125,6790.47900390625,6685.7919921875,1687207662.9257307,0,683.091064453125,6.145246505737305,2277.9548926353455,2463.082763671875,6704.62353515625,3785.587158203125,366,lgp,mu+lambda,reward,halfcheetah,0,36600,6790.47900390625,6704.62353515625,6685.7919921875
367,367,223.3791961669922,2227.289306640625,6852.67724609375,6718.18701171875,1687207669.087095,0,658.847900390625,6.14624547958374,2284.1162569522858,2583.58642578125,6848.3701171875,4245.509765625,367,lgp,mu+lambda,reward,halfcheetah,0,36700,6852.67724609375,6848.3701171875,6718.18701171875
368,368,321.63922119140625,2623.439208984375,6925.2421875,6808.0703125,1687207675.2472937,0,1039.424072265625,6.144021987915039,2290.276455640793,2747.373291015625,6837.2021484375,5926.10791015625,368,lgp,mu+lambda,reward,halfcheetah,0,36800,6925.2421875,6837.2021484375,6808.0703125
369,369,367.7080078125,2555.7353515625,6750.59033203125,6639.77734375,1687207681.408835,0,1198.923828125,6.145480155944824,2296.437996864319,2600.005126953125,6694.42333984375,5490.38720703125,369,lgp,mu+lambda,reward,halfcheetah,0,36900,6750.59033203125,6694.42333984375,6639.77734375
370,370,70.71326446533203,2498.140380859375,6905.9638671875,6762.76416015625,1687207687.5703852,0,1029.12548828125,6.146573543548584,2302.599547147751,2721.900634765625,6864.87890625,5765.84765625,370,lgp,mu+lambda,reward,halfcheetah,0,37000,6905.9638671875,6864.87890625,6762.76416015625
371,371,65.82872009277344,2322.0009765625,6978.38818359375,6771.1591796875,1687207693.7324898,0,597.629638671875,6.146412372589111,2308.7616517543793,2723.399169921875,6790.927734375,5594.4765625,371,lgp,mu+lambda,reward,halfcheetah,0,37100,6978.38818359375,6790.927734375,6771.1591796875
372,372,149.2020721435547,2327.449951171875,6845.00390625,6630.3349609375,1687207699.8954895,0,774.3563232421875,6.147127151489258,2314.9246513843536,2681.781982421875,6646.0390625,5481.111328125,372,lgp,mu+lambda,reward,halfcheetah,0,37200,6845.00390625,6646.0390625,6630.3349609375
373,373,264.8391418457031,2438.674072265625,6955.1845703125,6709.96435546875,1687207706.0583847,0,752.1063232421875,6.147334098815918,2321.0875465869904,2715.29052734375,6834.46533203125,5851.783203125,373,lgp,mu+lambda,reward,halfcheetah,0,37300,6955.1845703125,6834.46533203125,6709.96435546875
374,374,-108.84249114990234,2342.578125,7010.62646484375,6839.29296875,1687207712.2201128,0,646.2593383789062,6.145932197570801,2327.2492747306824,2855.86474609375,6871.93896484375,5963.1328125,374,lgp,mu+lambda,reward,halfcheetah,0,37400,7010.62646484375,6871.93896484375,6839.29296875
375,375,11.680256843566895,2209.5986328125,6987.1728515625,6696.212890625,1687207718.382983,0,569.5264892578125,6.146766185760498,2333.4121448993683,2723.0751953125,6898.72705078125,5484.93994140625,375,lgp,mu+lambda,reward,halfcheetah,0,37500,6987.1728515625,6898.72705078125,6696.212890625
376,376,247.94061279296875,2621.5693359375,7021.9599609375,6710.25048828125,1687207724.5477376,0,1191.90478515625,6.1445136070251465,2339.5768995285034,2681.260498046875,6804.11328125,5839.4287109375,376,lgp,mu+lambda,reward,halfcheetah,0,37600,7021.9599609375,6804.11328125,6710.25048828125
377,377,3.613863945007324,1526.2930908203125,6940.31494140625,6811.7744140625,1687207730.7124724,0,767.7947387695312,6.147034168243408,2345.7416343688965,10587.640625,6827.2783203125,5965.58740234375,377,lgp,mu+lambda,reward,halfcheetah,0,37700,6940.31494140625,6827.2783203125,6811.7744140625
378,378,253.12144470214844,2318.165771484375,6754.1806640625,6648.6376953125,1687207736.8748438,0,812.212890625,6.145842552185059,2351.904005765915,2631.9287109375,6695.57421875,5284.2705078125,378,lgp,mu+lambda,reward,halfcheetah,0,37800,6754.1806640625,6695.57421875,6648.6376953125
379,379,177.14393615722656,2949.53955078125,6861.7802734375,6774.125,1687207743.0256133,0,2165.921142578125,6.133161544799805,2358.054775238037,2847.7705078125,6777.46728515625,6276.4443359375,379,lgp,mu+lambda,reward,halfcheetah,0,37900,6861.7802734375,6777.46728515625,6774.125
380,380,63.30143737792969,2246.216552734375,6940.4892578125,6760.68505859375,1687207749.1725361,0,682.7462158203125,6.1282267570495605,2364.201698064804,2591.14111328125,6919.720703125,5035.3505859375,380,lgp,mu+lambda,reward,halfcheetah,0,38000,6940.4892578125,6919.720703125,6760.68505859375
381,381,234.70436096191406,2272.103271484375,6902.2666015625,6773.6865234375,1687207755.3218842,0,602.166748046875,6.1245198249816895,2370.3510460853577,2753.4755859375,6861.97412109375,5818.6826171875,381,lgp,mu+lambda,reward,halfcheetah,0,38100,6902.2666015625,6861.97412109375,6773.6865234375
382,382,276.91314697265625,2205.924560546875,6837.00341796875,6800.15478515625,1687207761.54328,0,705.3560791015625,6.185065746307373,2376.57244181633,2594.849609375,6807.66064453125,4956.07958984375,382,lgp,mu+lambda,reward,halfcheetah,0,38200,6837.00341796875,6807.66064453125,6800.15478515625
383,383,465.214599609375,2810.86865234375,6843.5693359375,6745.6953125,1687207767.7183802,0,1712.9984130859375,6.15524959564209,2382.747542142868,2733.475830078125,6775.87646484375,6000.337890625,383,lgp,mu+lambda,reward,halfcheetah,0,38300,6843.5693359375,6775.87646484375,6745.6953125
384,384,-50.479644775390625,2339.0615234375,6859.376953125,6833.00732421875,1687207773.8905914,0,711.3294677734375,6.155294895172119,2388.9197533130646,2790.83740234375,6848.41943359375,5755.39453125,384,lgp,mu+lambda,reward,halfcheetah,0,38400,6859.376953125,6848.41943359375,6833.00732421875
385,385,-89.88304138183594,2414.509521484375,6726.8857421875,6714.306640625,1687207780.061161,0,738.539794921875,6.152670860290527,2395.090322971344,2764.92724609375,6716.4560546875,5860.078125,385,lgp,mu+lambda,reward,halfcheetah,0,38500,6726.8857421875,6716.4560546875,6714.306640625
386,386,-75.73851776123047,2313.34033203125,6991.263671875,6816.7529296875,1687207786.2342474,0,594.2149047851562,6.155010223388672,2401.2634093761444,2800.29833984375,6865.12890625,6024.1005859375,386,lgp,mu+lambda,reward,halfcheetah,0,38600,6991.263671875,6865.12890625,6816.7529296875
387,387,414.6053466796875,2635.768798828125,7032.3564453125,6928.7421875,1687207792.3901737,0,1290.410888671875,6.133459091186523,2407.419335603714,2710.806396484375,6945.4345703125,5503.703125,387,lgp,mu+lambda,reward,halfcheetah,0,38700,7032.3564453125,6945.4345703125,6928.7421875
388,388,10.491364479064941,2260.75830078125,6818.97900390625,6813.966796875,1687207798.544327,0,783.9696655273438,6.131956577301025,2413.5734889507294,2587.261474609375,6818.59033203125,4426.83740234375,388,lgp,mu+lambda,reward,halfcheetah,0,38800,6818.97900390625,6818.59033203125,6813.966796875
389,389,179.43141174316406,2699.51611328125,7033.052734375,6904.6845703125,1687207804.6969433,0,2082.54150390625,6.130867958068848,2419.7261052131653,2658.826416015625,6961.8232421875,5422.400390625,389,lgp,mu+lambda,reward,halfcheetah,0,38900,7033.052734375,6961.8232421875,6904.6845703125
390,390,118.25566101074219,2646.54443359375,6852.91455078125,6717.06005859375,1687207810.7931707,0,1532.30419921875,6.0750412940979,2425.8223326206207,2723.298828125,6744.78564453125,5686.92138671875,390,lgp,mu+lambda,reward,halfcheetah,0,39000,6852.91455078125,6744.78564453125,6717.06005859375
391,391,419.3377380371094,2730.396240234375,6853.09033203125,6819.154296875,1687207816.9407182,0,1995.41064453125,6.125100135803223,2431.969880104065,2675.565673828125,6844.646484375,5886.67431640625,391,lgp,mu+lambda,reward,halfcheetah,0,39100,6853.09033203125,6844.646484375,6819.154296875
392,392,384.22796630859375,3015.778076171875,6777.16845703125,6704.57080078125,1687207823.1322112,0,2797.71875,6.160883903503418,2438.1613731384277,2809.75537109375,6773.9794921875,6124.23828125,392,lgp,mu+lambda,reward,halfcheetah,0,39200,6777.16845703125,6773.9794921875,6704.57080078125
393,393,368.50152587890625,2636.632080078125,6886.689453125,6791.9736328125,1687207829.304892,0,774.4559326171875,6.140994071960449,2444.334053993225,2682.08251953125,6842.22509765625,5776.1865234375,393,lgp,mu+lambda,reward,halfcheetah,0,39300,6886.689453125,6842.22509765625,6791.9736328125
