,_step,training.fitness_1q,training.evaluation_time,training.top_k_fit.top_1_fit,training.run_id,training.generation,_timestamp,training.fitness_3q,training.fitness_mean,training.top_k_fit.top_0_fit,_runtime,training.fitness_std,training.fitness_median,training.top_k_fit.top_2_fit,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
357,357,998.8661499023438,1.4251152276992798,2279.785888671875,3,357,1687171871.707408,44.3668098449707,587.9581298828125,2302.17333984375,531.1504049301147,842.396240234375,86.46583557128906,2245.7724609375,lgp,mu+lambda,reward,hopper,3,35700,2302.17333984375,2279.785888671875,2245.7724609375
358,358,997.294189453125,1.4200814962387085,2385.8896484375,3,358,1687171873.1445968,37.6390380859375,639.863525390625,2431.921142578125,532.587593793869,869.6613159179688,140.67449951171875,2302.25830078125,lgp,mu+lambda,reward,hopper,3,35800,2431.921142578125,2385.8896484375,2302.25830078125
359,359,854.7128295898438,1.4212419986724854,2265.815185546875,3,359,1687171874.5829833,52.8354606628418,596.4564208984375,2529.81103515625,534.0259802341461,856.413330078125,110.21182250976562,2262.073974609375,lgp,mu+lambda,reward,hopper,3,35900,2529.81103515625,2265.815185546875,2262.073974609375
360,360,1005.5339965820312,1.4245699644088745,2283.864990234375,3,360,1687171876.0229745,34.0674934387207,650.3865966796875,2350.52392578125,535.4659714698792,889.2838745117188,104.40263366699219,2274.343017578125,lgp,mu+lambda,reward,hopper,3,36000,2350.52392578125,2283.864990234375,2274.343017578125
361,361,1463.245849609375,1.422851324081421,2289.111328125,3,361,1687171877.4610991,48.181705474853516,659.4447021484375,2414.560791015625,536.9040961265564,903.1307983398438,89.80870056152344,2272.11328125,lgp,mu+lambda,reward,hopper,3,36100,2414.560791015625,2289.111328125,2272.11328125
362,362,1028.88818359375,1.4217230081558228,2354.5068359375,3,362,1687171878.8982213,59.92511749267578,655.6719970703125,2365.544677734375,538.3412182331085,877.2581787109375,157.875732421875,2353.815185546875,lgp,mu+lambda,reward,hopper,3,36200,2365.544677734375,2354.5068359375,2353.815185546875
363,363,1198.3193359375,1.4242957830429077,2310.582763671875,3,363,1687171880.3380582,71.17474365234375,714.7693481445312,2330.169189453125,539.7810552120209,884.8657836914062,188.5732421875,2299.876708984375,lgp,mu+lambda,reward,hopper,3,36300,2330.169189453125,2310.582763671875,2299.876708984375
364,364,1006.39306640625,1.4286510944366455,2287.195068359375,3,364,1687171881.7920144,59.89983367919922,700.7763671875,2343.927490234375,541.2350113391876,865.4544067382812,141.33905029296875,2286.0263671875,lgp,mu+lambda,reward,hopper,3,36400,2343.927490234375,2287.195068359375,2286.0263671875
365,365,1009.384521484375,1.4442108869552612,2272.168212890625,3,365,1687171883.2560518,44.45905303955078,668.171875,2330.26025390625,542.6990487575531,880.52587890625,129.94573974609375,2252.5595703125,lgp,mu+lambda,reward,hopper,3,36500,2330.26025390625,2272.168212890625,2252.5595703125
366,366,990.58984375,1.4161407947540283,2283.3544921875,3,366,1687171884.6897185,43.569454193115234,607.2195434570312,2318.726806640625,544.1327154636383,821.0983276367188,167.38299560546875,2250.161376953125,lgp,mu+lambda,reward,hopper,3,36600,2318.726806640625,2283.3544921875,2250.161376953125
367,367,836.5619506835938,1.4166415929794312,2317.979248046875,3,367,1687171886.12431,51.601165771484375,600.7116088867188,2329.426513671875,545.5673069953918,841.0064086914062,128.56494140625,2298.56591796875,lgp,mu+lambda,reward,hopper,3,36700,2329.426513671875,2317.979248046875,2298.56591796875
368,368,1007.6256103515625,1.4154084920883179,2281.60888671875,3,368,1687171887.5572822,47.89141082763672,637.6504516601562,2298.265380859375,547.0002791881561,879.06689453125,146.75473022460938,2272.18359375,lgp,mu+lambda,reward,hopper,3,36800,2298.265380859375,2281.60888671875,2272.18359375
369,369,934.242919921875,1.4161607027053833,2338.716796875,3,369,1687171888.9915044,37.731842041015625,578.6979370117188,2345.365234375,548.4345014095306,850.8963012695312,79.31599426269531,2291.385009765625,lgp,mu+lambda,reward,hopper,3,36900,2345.365234375,2338.716796875,2291.385009765625
370,370,986.4279174804688,1.4156872034072876,2288.91845703125,3,370,1687171890.4247696,53.07596206665039,602.2205200195312,2305.447998046875,549.8677666187286,847.6217651367188,150.74563598632812,2271.222900390625,lgp,mu+lambda,reward,hopper,3,37000,2305.447998046875,2288.91845703125,2271.222900390625
371,371,1000.0621337890625,1.415260672569275,2276.025634765625,3,371,1687171891.8578017,52.62413024902344,637.7841796875,2319.84375,551.3007986545563,867.1548461914062,142.68460083007812,2272.2412109375,lgp,mu+lambda,reward,hopper,3,37100,2319.84375,2276.025634765625,2272.2412109375
372,372,997.382568359375,1.4156125783920288,2309.708251953125,3,372,1687171893.290635,49.01667022705078,622.4557495117188,2321.06591796875,552.7336320877075,862.6683349609375,115.89585876464844,2287.98486328125,lgp,mu+lambda,reward,hopper,3,37200,2321.06591796875,2309.708251953125,2287.98486328125
373,373,1000.139892578125,1.4172199964523315,2289.019287109375,3,373,1687171894.7256925,51.308006286621094,657.0391235351562,2350.497802734375,554.1686894893646,889.1432495117188,145.8072509765625,2284.66552734375,lgp,mu+lambda,reward,hopper,3,37300,2350.497802734375,2289.019287109375,2284.66552734375
374,374,1003.723876953125,1.415774941444397,2393.24951171875,3,374,1687171896.1592906,48.71040344238281,640.5965576171875,2457.690673828125,555.602287530899,889.9613037109375,133.28005981445312,2285.23486328125,lgp,mu+lambda,reward,hopper,3,37400,2457.690673828125,2393.24951171875,2285.23486328125
375,375,994.6705322265625,1.4168891906738281,2290.609375,3,375,1687171897.593269,50.76510238647461,626.4359130859375,2316.4072265625,557.0362660884857,863.5617065429688,121.91087341308594,2284.8818359375,lgp,mu+lambda,reward,hopper,3,37500,2316.4072265625,2290.609375,2284.8818359375
376,376,1000.6798706054688,1.416773796081543,2331.91943359375,3,376,1687171899.0270135,47.79717254638672,658.654541015625,2360.63232421875,558.4700105190277,880.7048950195312,146.3255157470703,2278.493408203125,lgp,mu+lambda,reward,hopper,3,37600,2360.63232421875,2331.91943359375,2278.493408203125
377,377,989.435546875,1.4152629375457764,2322.132080078125,3,377,1687171900.4604158,38.38746643066406,610.0755615234375,2360.973388671875,559.9034128189087,839.8947143554688,120.62481689453125,2312.775146484375,lgp,mu+lambda,reward,hopper,3,37700,2360.973388671875,2322.132080078125,2312.775146484375
378,378,1003.4442138671875,1.4153108596801758,2381.0380859375,3,378,1687171901.8936348,65.32829284667969,-319.77203369140625,2404.10107421875,561.3366317749023,10055.0048828125,179.80477905273438,2332.427978515625,lgp,mu+lambda,reward,hopper,3,37800,2404.10107421875,2381.0380859375,2332.427978515625
379,379,1017.5535888671875,1.4161044359207153,2287.016357421875,3,379,1687171903.3267696,42.08154296875,648.9292602539062,2327.20458984375,562.7697665691376,876.9178466796875,102.07647705078125,2283.6455078125,lgp,mu+lambda,reward,hopper,3,37900,2327.20458984375,2287.016357421875,2283.6455078125
380,380,858.371337890625,1.4147831201553345,2322.707275390625,3,380,1687171904.7590075,53.08186340332031,594.2467651367188,2343.921142578125,564.2020044326782,856.1971435546875,124.91317749023438,2319.205810546875,lgp,mu+lambda,reward,hopper,3,38000,2343.921142578125,2322.707275390625,2319.205810546875
381,381,1001.7536010742188,1.416814923286438,2284.96435546875,3,381,1687171906.193124,45.4478759765625,656.9796752929688,2405.92138671875,565.6361210346222,882.9601440429688,147.27203369140625,2280.98291015625,lgp,mu+lambda,reward,hopper,3,38100,2405.92138671875,2284.96435546875,2280.98291015625
382,382,2146.553955078125,1.4158895015716553,2294.527099609375,3,382,1687171907.6265392,49.02293395996094,766.2880859375,2391.1123046875,567.0695362091064,945.8138427734375,116.07392883300781,2292.72216796875,lgp,mu+lambda,reward,hopper,3,38200,2391.1123046875,2294.527099609375,2292.72216796875
383,383,1024.0640869140625,1.4174113273620605,2303.287841796875,3,383,1687171909.0610833,69.19900512695312,694.3845825195312,2335.998046875,568.5040802955627,881.3080444335938,186.83407592773438,2294.036376953125,lgp,mu+lambda,reward,hopper,3,38300,2335.998046875,2303.287841796875,2294.036376953125
384,384,1000.7924194335938,1.4158515930175781,2331.58837890625,3,384,1687171910.4945223,54.11724853515625,-351.1750793457031,2376.745361328125,569.9375193119049,10052.529296875,111.57989501953125,2328.859375,lgp,mu+lambda,reward,hopper,3,38400,2376.745361328125,2331.58837890625,2328.859375
385,385,602.0348510742188,1.4167563915252686,2308.899658203125,3,385,1687171911.9295223,30.97858428955078,558.5289916992188,2487.6318359375,571.3725192546844,863.5384521484375,84.40673065185547,2307.63232421875,lgp,mu+lambda,reward,hopper,3,38500,2487.6318359375,2308.899658203125,2307.63232421875
386,386,992.137939453125,1.4169213771820068,2368.109130859375,3,386,1687171913.3634598,53.11466979980469,627.642333984375,2387.169921875,572.8064568042755,866.6566772460938,131.41403198242188,2312.699462890625,lgp,mu+lambda,reward,hopper,3,38600,2387.169921875,2368.109130859375,2312.699462890625
387,387,1014.9928588867188,1.4367324113845825,2290.9501953125,3,387,1687171914.8152268,54.07746124267578,650.873291015625,2339.705078125,574.258223772049,896.975341796875,121.52032470703125,2279.53857421875,lgp,mu+lambda,reward,hopper,3,38700,2339.705078125,2290.9501953125,2279.53857421875
388,388,1004.3903198242188,1.4540477991104126,2319.7578125,3,388,1687171916.2836263,53.650611877441406,689.5260009765625,2400.489501953125,575.7266232967377,876.1510009765625,139.20811462402344,2288.980712890625,lgp,mu+lambda,reward,hopper,3,38800,2400.489501953125,2319.7578125,2288.980712890625
389,389,2122.29931640625,1.4379960298538208,2319.35888671875,3,389,1687171917.73617,62.7526741027832,738.138916015625,2353.639892578125,577.1791670322418,908.7304077148438,211.91485595703125,2313.228759765625,lgp,mu+lambda,reward,hopper,3,38900,2353.639892578125,2319.35888671875,2313.228759765625
390,390,1253.1593017578125,1.421871542930603,2364.05810546875,3,390,1687171919.177497,78.0907211303711,749.279296875,2537.146240234375,578.620493888855,897.8280029296875,228.91525268554688,2300.43505859375,lgp,mu+lambda,reward,hopper,3,39000,2537.146240234375,2364.05810546875,2300.43505859375
391,391,999.9861450195312,1.4272027015686035,2345.87353515625,3,391,1687171920.619972,67.79547119140625,639.1727905273438,2568.091064453125,580.0629689693451,865.4024658203125,128.7861328125,2323.150146484375,lgp,mu+lambda,reward,hopper,3,39100,2568.091064453125,2345.87353515625,2323.150146484375
392,392,1014.9491577148438,1.423291563987732,2385.135009765625,3,392,1687171922.0625417,50.43695831298828,688.5946655273438,2610.667724609375,581.5055387020111,911.41162109375,153.42169189453125,2377.3037109375,lgp,mu+lambda,reward,hopper,3,39200,2610.667724609375,2385.135009765625,2377.3037109375
393,393,998.8450927734375,1.4152694940567017,2371.929443359375,3,393,1687171923.4991646,52.822513580322266,676.4852294921875,2530.674072265625,582.9421615600586,900.3072509765625,143.77346801757812,2360.803955078125,lgp,mu+lambda,reward,hopper,3,39300,2530.674072265625,2371.929443359375,2360.803955078125
394,394,1955.713623046875,1.4137599468231201,2344.11328125,3,394,1687171924.9349196,53.8493766784668,712.6146850585938,2383.236328125,584.3779165744781,930.747802734375,130.69561767578125,2337.53076171875,lgp,mu+lambda,reward,hopper,3,39400,2383.236328125,2344.11328125,2337.53076171875
395,395,1000.2634887695312,1.413205623626709,2353.854736328125,3,395,1687171926.3699872,47.16910171508789,670.6572265625,2361.7490234375,585.8129842281342,865.8649291992188,197.87765502929688,2329.924560546875,lgp,mu+lambda,reward,hopper,3,39500,2361.7490234375,2353.854736328125,2329.924560546875
396,396,1057.877197265625,1.4120341539382935,2352.8115234375,3,396,1687171927.8043125,54.179534912109375,671.1099853515625,2378.03955078125,587.2473094463348,902.9314575195312,143.20736694335938,2345.4755859375,lgp,mu+lambda,reward,hopper,3,39600,2378.03955078125,2352.8115234375,2345.4755859375
397,397,1082.9033203125,1.414280891418457,2378.785888671875,3,397,1687171929.2399547,61.864593505859375,665.4323120117188,2449.263427734375,588.6829516887665,905.4428100585938,145.93411254882812,2357.95263671875,lgp,mu+lambda,reward,hopper,3,39700,2449.263427734375,2378.785888671875,2357.95263671875
398,398,1005.906494140625,1.412455439567566,2396.24658203125,3,398,1687171930.6739306,63.91893768310547,656.7056274414062,2420.072998046875,590.1169276237488,923.8436889648438,134.26678466796875,2393.13037109375,lgp,mu+lambda,reward,hopper,3,39800,2420.072998046875,2396.24658203125,2393.13037109375
399,399,995.003173828125,1.41309654712677,2418.506103515625,3,399,1687171932.1103883,57.46680450439453,668.275634765625,2468.50732421875,591.553385257721,896.3723754882812,204.88095092773438,2415.5615234375,lgp,mu+lambda,reward,hopper,3,39900,2468.50732421875,2418.506103515625,2415.5615234375
400,400,905.7642211914062,1.4119763374328613,2389.350341796875,3,400,1687171933.5440905,47.2444953918457,619.125732421875,2482.609130859375,592.9870874881744,889.718505859375,120.77645111083984,2381.509521484375,lgp,mu+lambda,reward,hopper,3,40000,2482.609130859375,2389.350341796875,2381.509521484375
401,401,942.4149780273438,1.4108151197433472,2351.299072265625,3,401,1687171934.9767675,25.628564834594727,631.3720703125,2357.18017578125,594.4197645187378,888.2691650390625,132.6871337890625,2346.4931640625,lgp,mu+lambda,reward,hopper,3,40100,2357.18017578125,2351.299072265625,2346.4931640625
402,402,1001.5499877929688,1.4132790565490723,2374.570556640625,3,402,1687171936.4119632,51.123687744140625,677.0848388671875,2381.85107421875,595.8549602031708,917.9366455078125,111.78683471679688,2368.82177734375,lgp,mu+lambda,reward,hopper,3,40200,2381.85107421875,2374.570556640625,2368.82177734375
403,403,995.9325561523438,1.413773775100708,2415.158935546875,3,403,1687171937.8466878,59.21460723876953,656.9757690429688,2447.27587890625,597.2896847724915,878.868408203125,181.72274780273438,2396.468994140625,lgp,mu+lambda,reward,hopper,3,40300,2447.27587890625,2415.158935546875,2396.468994140625
404,404,1000.9059448242188,1.4168272018432617,2397.39892578125,3,404,1687171939.2832162,64.55516052246094,701.7754516601562,2418.5537109375,598.7262132167816,885.8729248046875,189.8077850341797,2397.030029296875,lgp,mu+lambda,reward,hopper,3,40400,2418.5537109375,2397.39892578125,2397.030029296875
405,405,1094.576904296875,1.4179617166519165,2476.797119140625,3,405,1687171940.7215347,52.63648986816406,761.3914184570312,2512.019287109375,600.1645317077637,923.8101196289062,219.595703125,2409.990234375,lgp,mu+lambda,reward,hopper,3,40500,2512.019287109375,2476.797119140625,2409.990234375
406,406,889.341064453125,1.4134694337844849,2434.448486328125,3,406,1687171942.1566288,50.89598846435547,602.8104248046875,2607.541259765625,601.599625825882,870.76708984375,122.71696472167969,2425.2666015625,lgp,mu+lambda,reward,hopper,3,40600,2607.541259765625,2434.448486328125,2425.2666015625
407,407,997.7726440429688,1.4150186777114868,2430.067138671875,3,407,1687171943.5924695,39.104957580566406,654.1109619140625,2559.64892578125,603.0354664325714,927.9932861328125,107.25277709960938,2407.064697265625,lgp,mu+lambda,reward,hopper,3,40700,2559.64892578125,2430.067138671875,2407.064697265625
408,408,995.328857421875,1.4114898443222046,2430.3447265625,3,408,1687171945.0260744,41.27326583862305,674.8494873046875,2546.079345703125,604.4690713882446,925.865966796875,119.69110107421875,2401.421630859375,lgp,mu+lambda,reward,hopper,3,40800,2546.079345703125,2430.3447265625,2401.421630859375
409,409,991.3546142578125,1.4138209819793701,2413.798583984375,3,409,1687171946.4612153,50.84020233154297,631.5581665039062,2563.55419921875,605.9042122364044,910.4960327148438,147.90260314941406,2400.3330078125,lgp,mu+lambda,reward,hopper,3,40900,2563.55419921875,2413.798583984375,2400.3330078125
410,410,1002.83203125,1.4142980575561523,2414.118408203125,3,410,1687171947.8940854,54.5325813293457,718.6876220703125,2676.06298828125,607.3370823860168,931.3034057617188,179.73521423339844,2394.138427734375,lgp,mu+lambda,reward,hopper,3,41000,2676.06298828125,2414.118408203125,2394.138427734375
411,411,1001.9071655273438,1.417421579360962,2491.630859375,3,411,1687171949.3283463,53.260013580322266,667.9583740234375,2541.131591796875,608.7713432312012,901.251708984375,178.89083862304688,2458.80517578125,lgp,mu+lambda,reward,hopper,3,41100,2541.131591796875,2491.630859375,2458.80517578125
412,412,999.9902954101562,1.4186890125274658,2412.311279296875,3,412,1687171950.7633529,53.81903076171875,695.4584350585938,2488.390625,610.2063498497009,887.1199951171875,197.0312957763672,2408.542236328125,lgp,mu+lambda,reward,hopper,3,41200,2488.390625,2412.311279296875,2408.542236328125
