,_step,training.run_id,training.fitness_3q,training.generation,training.fitness_mean,training.evaluation_time,training.fitness_1q,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.top_k_fit.top_1_fit,_runtime,_timestamp,training.fitness_std,training.fitness_median,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
830,830,0,55.37895202636719,830,529.1492919921875,2.0248351097106934,1133.4010009765625,1274.889404296875,1208.43994140625,1211.2314453125,1720.8245797157288,1686918877.4369028,509.9398498535156,188.1761932373047,cgp,mu+lambda,hopper,5,83000,1274.889404296875,1211.2314453125,1208.43994140625
831,831,0,49.56916046142578,831,509.0328063964844,2.0232646465301514,1102.6451416015625,1240.899169921875,1209.0028076171875,1220.7117919921875,1722.8637328147888,1686918879.4760559,507.4597473144531,156.210205078125,cgp,mu+lambda,hopper,5,83100,1240.899169921875,1220.7117919921875,1209.0028076171875
832,832,0,51.53771209716797,832,478.442138671875,2.020892858505249,1083.3526611328125,1236.945068359375,1221.5030517578125,1223.8109130859375,1724.900096654892,1686918881.5124197,501.2295837402344,166.14306640625,cgp,mu+lambda,hopper,5,83200,1236.945068359375,1223.8109130859375,1221.5030517578125
833,833,0,53.67852783203125,833,493.86346435546875,2.0143933296203613,1123.3504638671875,1234.9859619140625,1221.93701171875,1224.2991943359375,1726.929475069046,1686918883.541798,498.0483703613281,168.20269775390625,cgp,mu+lambda,hopper,5,83300,1234.9859619140625,1224.2991943359375,1221.93701171875
834,834,0,62.022544860839844,834,579.2191162109375,2.0274410247802734,1157.0096435546875,1253.5882568359375,1232.144287109375,1238.9267578125,1728.9712207317352,1686918885.5835438,525.2857055664062,277.5281982421875,cgp,mu+lambda,hopper,5,83400,1253.5882568359375,1238.9267578125,1232.144287109375
835,835,0,61.210479736328125,835,539.140869140625,2.0358221530914307,1153.17578125,1257.471923828125,1196.4453125,1197.8072509765625,1731.023235321045,1686918887.6355584,511.004638671875,225.9301300048828,cgp,mu+lambda,hopper,5,83500,1257.471923828125,1197.8072509765625,1196.4453125
836,836,0,62.78684997558594,836,531.3233642578125,2.035952091217041,1137.6256103515625,1251.9827880859375,1216.802734375,1218.51904296875,1733.0747740268707,1686918889.687097,506.96832275390625,249.41156005859375,cgp,mu+lambda,hopper,5,83600,1251.9827880859375,1218.51904296875,1216.802734375
837,837,0,66.87483978271484,837,522.8182373046875,2.028672456741333,1120.877197265625,1228.5784912109375,1219.328125,1226.22509765625,1735.1197776794434,1686918891.7321007,498.68304443359375,219.16256713867188,cgp,mu+lambda,hopper,5,83700,1228.5784912109375,1226.22509765625,1219.328125
838,838,0,63.9744758605957,838,562.6928100585938,2.0345284938812256,1139.49951171875,1256.8541259765625,1228.8271484375,1236.125732421875,1737.1695082187653,1686918893.7818313,504.1256103515625,220.27374267578125,cgp,mu+lambda,hopper,5,83800,1256.8541259765625,1236.125732421875,1228.8271484375
839,839,0,58.92947006225586,839,570.316162109375,2.030923843383789,1128.4163818359375,1255.546630859375,1195.5126953125,1196.3980712890625,1739.2162084579468,1686918895.8285315,501.6785583496094,449.4620361328125,cgp,mu+lambda,hopper,5,83900,1255.546630859375,1196.3980712890625,1195.5126953125
840,840,0,51.690635681152344,840,545.2291870117188,2.0338947772979736,1125.7855224609375,1265.72900390625,1211.4136962890625,1264.6094970703125,1741.2660501003265,1686918897.8783731,514.1757202148438,230.5448760986328,cgp,mu+lambda,hopper,5,84000,1265.72900390625,1264.6094970703125,1211.4136962890625
841,841,0,59.42466735839844,841,480.48052978515625,2.029958724975586,1108.02587890625,1225.25537109375,1203.96044921875,1206.7991943359375,1743.3102028369904,1686918899.922526,490.3964538574219,179.36126708984375,cgp,mu+lambda,hopper,5,84100,1225.25537109375,1206.7991943359375,1203.96044921875
842,842,0,65.61132049560547,842,502.67864990234375,2.03444242477417,1082.62841796875,1218.959716796875,1201.9254150390625,1205.30322265625,1745.3609766960144,1686918901.9732997,495.2674865722656,204.9915771484375,cgp,mu+lambda,hopper,5,84200,1218.959716796875,1205.30322265625,1201.9254150390625
843,843,0,52.8740234375,843,440.6509704589844,2.0330350399017334,1002.7852783203125,1237.713623046875,1202.244384765625,1208.2518310546875,1747.4091753959656,1686918904.0214984,486.2812194824219,132.81381225585938,cgp,mu+lambda,hopper,5,84300,1237.713623046875,1208.2518310546875,1202.244384765625
844,844,0,47.6453742980957,844,503.7183532714844,2.0288851261138916,1129.40771484375,1230.5946044921875,1213.8076171875,1228.4940185546875,1749.453059911728,1686918906.065383,507.2266540527344,179.75732421875,cgp,mu+lambda,hopper,5,84400,1230.5946044921875,1228.4940185546875,1213.8076171875
845,845,0,57.38078689575195,845,490.06170654296875,2.030447006225586,1085.9683837890625,1257.3818359375,1202.2978515625,1218.7672119140625,1751.4986820220947,1686918908.111005,498.3809509277344,147.93312072753906,cgp,mu+lambda,hopper,5,84500,1257.3818359375,1218.7672119140625,1202.2978515625
846,846,0,54.038848876953125,846,474.4544677734375,2.0342440605163574,1043.860595703125,1213.53857421875,1208.5347900390625,1208.8839111328125,1753.5486838817596,1686918910.161007,481.7550354003906,188.2505340576172,cgp,mu+lambda,hopper,5,84600,1213.53857421875,1208.8839111328125,1208.5347900390625
847,847,0,54.92203903198242,847,492.29803466796875,2.0304503440856934,1106.4473876953125,1215.5665283203125,1200.138916015625,1202.6817626953125,1755.5946490764618,1686918912.2069721,504.12933349609375,158.6666259765625,cgp,mu+lambda,hopper,5,84700,1215.5665283203125,1202.6817626953125,1200.138916015625
848,848,0,67.39796447753906,848,-487.44061279296875,2.031517505645752,1019.0185546875,1229.7493896484375,1200.1632080078125,1224.910888671875,1757.6401336193085,1686918914.2524567,10013.666015625,186.16705322265625,cgp,mu+lambda,hopper,5,84800,1229.7493896484375,1224.910888671875,1200.1632080078125
849,849,0,55.427391052246094,849,514.5172729492188,2.032752275466919,1105.795654296875,1225.791015625,1223.2918701171875,1225.740234375,1759.6886451244354,1686918916.3009682,504.3154296875,179.48397827148438,cgp,mu+lambda,hopper,5,84900,1225.791015625,1225.740234375,1223.2918701171875
850,850,0,56.20925521850586,850,493.6982727050781,2.0317492485046387,1080.4791259765625,1242.796630859375,1206.4139404296875,1207.4755859375,1761.73659658432,1686918918.3489196,497.452392578125,203.8405303955078,cgp,mu+lambda,hopper,5,85000,1242.796630859375,1207.4755859375,1206.4139404296875
851,851,0,71.88175964355469,851,498.11669921875,2.0311026573181152,1069.6064453125,1240.916259765625,1204.8167724609375,1231.62451171875,1763.783055305481,1686918920.3953784,486.536865234375,202.69284057617188,cgp,mu+lambda,hopper,5,85100,1240.916259765625,1231.62451171875,1204.8167724609375
852,852,0,73.60870361328125,852,-445.2605895996094,2.0269906520843506,1105.83349609375,1270.965576171875,1232.228515625,1233.4013671875,1765.8254535198212,1686918922.4377766,10017.8642578125,277.3539733886719,cgp,mu+lambda,hopper,5,85200,1270.965576171875,1233.4013671875,1232.228515625
853,853,0,48.82476806640625,853,-532.7763671875,2.0312604904174805,1096.3375244140625,1221.6541748046875,1202.828369140625,1210.39453125,1767.8732953071594,1686918924.4856184,10009.322265625,148.40826416015625,cgp,mu+lambda,hopper,5,85300,1221.6541748046875,1210.39453125,1202.828369140625
854,854,0,59.618446350097656,854,555.3634033203125,2.0280017852783203,1148.63427734375,1203.645751953125,1192.1956787109375,1200.9422607421875,1769.9170536994934,1686918926.5293767,509.06976318359375,203.3898468017578,cgp,mu+lambda,hopper,5,85400,1203.645751953125,1200.9422607421875,1192.1956787109375
855,855,0,75.32565307617188,855,546.1287231445312,2.0322108268737793,1140.1944580078125,1266.58203125,1206.1866455078125,1209.9041748046875,1771.9654324054718,1686918928.5777555,502.42578125,247.61141967773438,cgp,mu+lambda,hopper,5,85500,1266.58203125,1209.9041748046875,1206.1866455078125
856,856,0,53.195186614990234,856,504.3948059082031,2.034083127975464,1110.7327880859375,1218.822509765625,1196.3765869140625,1198.1785888671875,1774.0138952732086,1686918930.6262183,498.7443542480469,218.05801391601562,cgp,mu+lambda,hopper,5,85600,1218.822509765625,1198.1785888671875,1196.3765869140625
857,857,0,64.7544937133789,857,505.763427734375,2.0298244953155518,1096.769775390625,1202.0762939453125,1196.717041015625,1197.170166015625,1776.0587840080261,1686918932.671107,492.8914794921875,197.03530883789062,cgp,mu+lambda,hopper,5,85700,1202.0762939453125,1197.170166015625,1196.717041015625
858,858,0,60.88267135620117,858,529.517822265625,2.029514789581299,1097.324462890625,1266.4725341796875,1207.186767578125,1229.9410400390625,1778.104024887085,1686918934.716348,502.3709716796875,203.85240173339844,cgp,mu+lambda,hopper,5,85800,1266.4725341796875,1229.9410400390625,1207.186767578125
859,859,0,54.304595947265625,859,464.6148681640625,2.031298875808716,1093.776611328125,1215.784912109375,1204.89013671875,1209.9091796875,1780.1511557102203,1686918936.7634788,501.36419677734375,137.89205932617188,cgp,mu+lambda,hopper,5,85900,1215.784912109375,1209.9091796875,1204.89013671875
860,860,0,62.26420593261719,860,489.30517578125,2.032033920288086,1072.644287109375,1221.37451171875,1211.459228515625,1220.4132080078125,1782.1994106769562,1686918938.8117337,496.6814270019531,167.50131225585938,cgp,mu+lambda,hopper,5,86000,1221.37451171875,1220.4132080078125,1211.459228515625
861,861,0,51.01306915283203,861,441.939453125,2.0326764583587646,1024.5748291015625,1223.3397216796875,1192.1773681640625,1192.532470703125,1784.2472908496857,1686918940.859614,488.3080749511719,122.32185363769531,cgp,mu+lambda,hopper,5,86100,1223.3397216796875,1192.532470703125,1192.1773681640625
862,862,0,61.31205749511719,862,499.6037902832031,2.0289807319641113,1089.342041015625,1229.3160400390625,1204.214111328125,1219.9102783203125,1786.2915813922882,1686918942.9039044,501.2426452636719,181.87594604492188,cgp,mu+lambda,hopper,5,86200,1229.3160400390625,1219.9102783203125,1204.214111328125
863,863,0,61.519290924072266,863,474.30029296875,2.030113935470581,1028.4794921875,1203.328369140625,1196.39990234375,1197.5191650390625,1788.3365502357483,1686918944.9488733,485.9183349609375,160.86566162109375,cgp,mu+lambda,hopper,5,86300,1203.328369140625,1197.5191650390625,1196.39990234375
864,864,0,63.6630973815918,864,509.7645263671875,2.031191825866699,1149.988525390625,1238.2025146484375,1205.6817626953125,1207.20654296875,1790.3834917545319,1686918946.9958148,508.19708251953125,188.48423767089844,cgp,mu+lambda,hopper,5,86400,1238.2025146484375,1207.20654296875,1205.6817626953125
865,865,0,51.145355224609375,865,456.2242431640625,2.0281152725219727,1078.069091796875,1206.2144775390625,1200.9462890625,1206.1417236328125,1792.427456855774,1686918949.03978,490.76885986328125,162.7797393798828,cgp,mu+lambda,hopper,5,86500,1206.2144775390625,1206.1417236328125,1200.9462890625
866,866,0,71.59664154052734,866,501.6974792480469,2.0330538749694824,1085.923828125,1216.379638671875,1202.8955078125,1209.871337890625,1794.47585272789,1686918951.0881758,486.4234924316406,223.12353515625,cgp,mu+lambda,hopper,5,86600,1216.379638671875,1209.871337890625,1202.8955078125
867,867,0,64.26026153564453,867,488.5074768066406,2.0296473503112793,1077.32958984375,1245.301513671875,1240.9364013671875,1242.969970703125,1796.5210058689117,1686918953.133329,497.5198059082031,159.61801147460938,cgp,mu+lambda,hopper,5,86700,1245.301513671875,1242.969970703125,1240.9364013671875
868,868,0,69.53287506103516,868,548.9664306640625,2.031942844390869,1117.0341796875,1209.5076904296875,1203.9749755859375,1206.998779296875,1798.5690388679504,1686918955.181362,495.9264221191406,264.2430419921875,cgp,mu+lambda,hopper,5,86800,1209.5076904296875,1206.998779296875,1203.9749755859375
869,869,0,53.52885055541992,869,567.4285888671875,2.0291926860809326,1102.3671875,1221.9168701171875,1190.2685546875,1193.8294677734375,1800.6142528057098,1686918957.2265759,499.6830749511719,280.6072082519531,cgp,mu+lambda,hopper,5,86900,1221.9168701171875,1193.8294677734375,1190.2685546875
870,870,0,75.24539947509766,870,454.55462646484375,2.0321197509765625,999.4847412109375,1217.483642578125,1196.0010986328125,1203.196044921875,1802.66055727005,1686918959.2728803,470.16998291015625,189.78477478027344,cgp,mu+lambda,hopper,5,87000,1217.483642578125,1203.196044921875,1196.0010986328125
871,871,0,55.162132263183594,871,437.697265625,2.0284218788146973,1041.681640625,1234.446533203125,1179.45751953125,1191.1802978515625,1804.7052030563354,1686918961.317526,480.7388000488281,185.23800659179688,cgp,mu+lambda,hopper,5,87100,1234.446533203125,1191.1802978515625,1179.45751953125
872,872,0,58.27534484863281,872,486.7764587402344,2.0447423458099365,1078.77490234375,1214.8101806640625,1196.636962890625,1209.9715576171875,1806.765538930893,1686918963.377862,491.5206298828125,174.486083984375,cgp,mu+lambda,hopper,5,87200,1214.8101806640625,1209.9715576171875,1196.636962890625
873,873,0,62.78618240356445,873,523.6382446289062,2.0291683673858643,1112.4693603515625,1232.6680908203125,1199.837890625,1226.317138671875,1808.810744047165,1686918965.423067,503.80694580078125,207.15155029296875,cgp,mu+lambda,hopper,5,87300,1232.6680908203125,1226.317138671875,1199.837890625
874,874,0,57.51371765136719,874,531.1224975585938,2.0250720977783203,1121.5830078125,1252.7733154296875,1211.0423583984375,1213.848876953125,1810.8517813682556,1686918967.4641044,508.77044677734375,222.07608032226562,cgp,mu+lambda,hopper,5,87400,1252.7733154296875,1213.848876953125,1211.0423583984375
875,875,0,52.263362884521484,875,501.7660827636719,2.0186192989349365,1091.136962890625,1241.8359375,1212.4822998046875,1228.1937255859375,1812.884580373764,1686918969.4969034,516.1370239257812,119.65583801269531,cgp,mu+lambda,hopper,5,87500,1241.8359375,1228.1937255859375,1212.4822998046875
876,876,0,62.00944900512695,876,544.1126708984375,2.025855541229248,1119.8123779296875,1259.09521484375,1219.8515625,1247.1400146484375,1814.9262590408325,1686918971.538582,506.9412841796875,201.59571838378906,cgp,mu+lambda,hopper,5,87600,1259.09521484375,1247.1400146484375,1219.8515625
877,877,0,57.49138641357422,877,503.7688293457031,2.0259289741516113,1045.1263427734375,1261.2755126953125,1210.95751953125,1211.08251953125,1816.9674851894379,1686918973.5798082,494.69232177734375,200.29000854492188,cgp,mu+lambda,hopper,5,87700,1261.2755126953125,1211.08251953125,1210.95751953125
878,878,0,60.899696350097656,878,486.68017578125,2.0273351669311523,1019.7605590820312,1260.869384765625,1234.0018310546875,1240.5592041015625,1819.0094680786133,1686918975.6217911,493.63116455078125,175.46717834472656,cgp,mu+lambda,hopper,5,87800,1260.869384765625,1240.5592041015625,1234.0018310546875
879,879,0,67.85055541992188,879,507.2349853515625,2.024571657180786,1086.130859375,1226.6673583984375,1219.728271484375,1222.7197265625,1821.049367427826,1686918977.6616905,495.4078063964844,199.27764892578125,cgp,mu+lambda,hopper,5,87900,1226.6673583984375,1222.7197265625,1219.728271484375
880,880,0,60.98383712768555,880,511.55084228515625,2.027902603149414,1098.414306640625,1213.9698486328125,1184.6591796875,1199.7987060546875,1823.0935113430023,1686918979.7058344,502.4866943359375,233.71368408203125,cgp,mu+lambda,hopper,5,88000,1213.9698486328125,1199.7987060546875,1184.6591796875
881,881,0,68.53811645507812,881,516.736572265625,2.0346131324768066,1110.66943359375,1256.6024169921875,1215.0560302734375,1253.3438720703125,1825.149322271347,1686918981.7616453,496.0166320800781,206.989013671875,cgp,mu+lambda,hopper,5,88100,1256.6024169921875,1253.3438720703125,1215.0560302734375
882,882,0,78.90690612792969,882,505.6020202636719,2.0266947746276855,1110.2037353515625,1262.359130859375,1231.7130126953125,1238.4591064453125,1827.1912009716034,1686918983.803524,500.08551025390625,175.22569274902344,cgp,mu+lambda,hopper,5,88200,1262.359130859375,1238.4591064453125,1231.7130126953125
883,883,0,58.52170944213867,883,517.2754516601562,2.0260636806488037,1156.0166015625,1252.408447265625,1219.730224609375,1220.7130126953125,1829.2315211296082,1686918985.8438442,519.91796875,186.07289123535156,cgp,mu+lambda,hopper,5,88300,1252.408447265625,1220.7130126953125,1219.730224609375
884,884,0,83.23278045654297,884,562.7001342773438,2.028211832046509,1137.6094970703125,1221.7078857421875,1208.0516357421875,1211.597900390625,1831.2747564315796,1686918987.8870795,496.67523193359375,333.93829345703125,cgp,mu+lambda,hopper,5,88400,1221.7078857421875,1211.597900390625,1208.0516357421875
885,885,0,72.50962829589844,885,516.1630859375,2.022749900817871,1130.7430419921875,1225.989990234375,1196.5946044921875,1209.0177001953125,1833.3107125759125,1686918989.9230356,498.0874328613281,194.0028533935547,cgp,mu+lambda,hopper,5,88500,1225.989990234375,1209.0177001953125,1196.5946044921875
886,886,0,60.23499298095703,886,528.80078125,2.020843744277954,1144.5267333984375,1229.2003173828125,1203.860595703125,1205.514404296875,1835.3463063240051,1686918991.9586294,513.7398681640625,214.82183837890625,cgp,mu+lambda,hopper,5,88600,1229.2003173828125,1205.514404296875,1203.860595703125
