,_step,_runtime,training.fitness_3q,_timestamp,training.run_id,training.generation,training.top_k_fit.top_2_fit,training.fitness_1q,training.fitness_std,training.evaluation_time,training.top_k_fit.top_0_fit,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,solver,ea,environment,seed
382,382,1855.3957135677338,683.4775390625,1687025744.0337515,0,382,1001.67529296875,998.9299926757812,252.42071533203125,4.794309616088867,1001.8082275390625,800.2526245117188,907.8040771484375,1001.796875,cgp,mu+lambda,ant,6
383,383,1860.2066068649292,709.846923828125,1687025748.8446448,0,383,1001.6655883789062,998.6829833984375,219.33155822753906,4.793885707855225,1001.855712890625,838.30419921875,938.95361328125,1001.7149658203125,cgp,mu+lambda,ant,6
384,384,1865.016197681427,739.0562744140625,1687025753.6542356,0,384,1001.8312377929688,1000.5620727539062,226.04898071289062,4.7932329177856445,1001.869384765625,851.8016967773438,968.6866455078125,1001.8487548828125,cgp,mu+lambda,ant,6
385,385,1869.8221998214722,664.5838623046875,1687025758.4602377,0,385,1001.6676635742188,997.4918823242188,268.57659912109375,4.789150238037109,1001.8446044921875,791.81201171875,946.8927001953125,1001.6796875,cgp,mu+lambda,ant,6
386,386,1874.630879163742,717.8841552734375,1687025763.268917,0,386,1001.5322265625,997.8408813476562,276.102294921875,4.791820526123047,1001.9032592773438,827.6404418945312,978.3240966796875,1001.6514282226562,cgp,mu+lambda,ant,6
387,387,1879.4429054260254,684.4883422851562,1687025768.0809433,0,387,1001.6807250976562,998.18505859375,256.5667724609375,4.795040607452393,1001.7046508789062,792.8016967773438,921.486572265625,1001.6821899414062,cgp,mu+lambda,ant,6
388,388,1884.1976532936096,629.505126953125,1687025772.8356912,0,388,1001.7244262695312,998.869140625,277.49969482421875,4.744241714477539,1001.9085083007812,767.1940307617188,882.6710205078125,1001.8202514648438,cgp,mu+lambda,ant,6
389,389,1889.0092928409576,446.11285400390625,1687025777.6473308,0,389,1001.7236328125,998.330322265625,308.4820861816406,4.794443607330322,1001.8052368164062,736.3512573242188,912.0565185546875,1001.7379760742188,cgp,mu+lambda,ant,6
390,390,1893.821443080902,595.4718017578125,1687025782.459481,0,390,1001.6978759765625,1000.0589599609375,263.8800354003906,4.795323848724365,1001.736328125,771.7891845703125,929.0419921875,1001.7072143554688,cgp,mu+lambda,ant,6
391,391,1898.6327719688416,686.3777465820312,1687025787.27081,0,391,1001.696533203125,1000.449951171875,252.10838317871094,4.793558597564697,1001.8761596679688,819.524169921875,976.168701171875,1001.7369384765625,cgp,mu+lambda,ant,6
392,392,1903.4438438415527,664.5093383789062,1687025792.0818818,0,392,1001.592529296875,998.3583984375,253.49032592773438,4.7929205894470215,1001.7440185546875,782.5343627929688,877.2350463867188,1001.6571044921875,cgp,mu+lambda,ant,6
393,393,1908.2599449157715,690.1538696289062,1687025796.8979828,0,393,1001.8082885742188,998.4777221679688,244.5576934814453,4.799559116363525,1001.8983154296875,818.3798217773438,952.011474609375,1001.8614501953125,cgp,mu+lambda,ant,6
394,394,1913.0758254528046,659.416015625,1687025801.7138634,0,394,1001.5865478515625,998.385986328125,256.7900695800781,4.799124240875244,1001.779296875,790.6768798828125,914.0775756835938,1001.6356201171875,cgp,mu+lambda,ant,6
395,395,1917.8894996643066,708.4698486328125,1687025806.5275376,0,395,1001.56201171875,1000.924072265625,241.39366149902344,4.79688835144043,1001.6287231445312,831.3667602539062,977.2901611328125,1001.6181640625,cgp,mu+lambda,ant,6
396,396,1922.707813501358,641.7408447265625,1687025811.3458514,0,396,1001.6475830078125,1000.9357299804688,291.8366394042969,4.8007893562316895,1001.7896118164062,774.5112915039062,938.9002075195312,1001.7865600585938,cgp,mu+lambda,ant,6
397,397,1927.5208950042725,686.2257080078125,1687025816.158933,0,397,1001.703857421875,998.3768310546875,245.72003173828125,4.79515266418457,1001.7876586914062,819.5641479492188,950.705078125,1001.7188720703125,cgp,mu+lambda,ant,6
398,398,1932.333152770996,702.352294921875,1687025820.9711907,0,398,1001.8720092773438,998.30126953125,262.2275085449219,4.794854164123535,1001.9392700195312,818.24951171875,933.5338134765625,1001.9342651367188,cgp,mu+lambda,ant,6
399,399,1937.1453025341034,656.4601440429688,1687025825.7833405,0,399,1001.7161254882812,997.0694580078125,248.8275909423828,4.792698860168457,1001.8463745117188,794.5454711914062,933.6304321289062,1001.7670288085938,cgp,mu+lambda,ant,6
400,400,1941.9563026428223,652.709716796875,1687025830.5943406,0,400,1001.7374877929688,999.523681640625,260.4749755859375,4.794057846069336,1001.8128051757812,777.6008911132812,893.1806640625,1001.8070678710938,cgp,mu+lambda,ant,6
401,401,1946.7678208351135,707.4847412109375,1687025835.4058588,0,401,1001.6737060546875,998.288818359375,245.46458435058594,4.794065475463867,1001.845703125,833.7307739257812,976.171875,1001.7487182617188,cgp,mu+lambda,ant,6
402,402,1951.5766470432281,625.3944091796875,1687025840.214685,0,402,1001.6212768554688,1000.0289306640625,264.47381591796875,4.792035102844238,1002.0051879882812,776.4048461914062,874.552490234375,1001.6478271484375,cgp,mu+lambda,ant,6
403,403,1956.3875703811646,650.8184204101562,1687025845.0256083,0,403,1001.59423828125,1000.64013671875,275.7621765136719,4.795080661773682,1002.0087890625,774.5911254882812,892.0436401367188,1001.6029663085938,cgp,mu+lambda,ant,6
404,404,1961.195461988449,678.304443359375,1687025849.8335,0,404,1001.5839233398438,1000.51904296875,225.81382751464844,4.791321277618408,1001.7509155273438,808.6406860351562,884.6473388671875,1001.72119140625,cgp,mu+lambda,ant,6
405,405,1966.0048339366913,715.9188232421875,1687025854.6428719,0,405,1001.6396484375,999.0185546875,272.1021423339844,4.791986465454102,1001.8560180664062,810.4598388671875,952.6788330078125,1001.7847900390625,cgp,mu+lambda,ant,6
406,406,1970.8102266788483,676.7493896484375,1687025859.4482646,0,406,1001.589111328125,998.3997802734375,269.9601135253906,4.789121150970459,1001.7420654296875,818.158203125,964.6190185546875,1001.6790161132812,cgp,mu+lambda,ant,6
407,407,1975.6220722198486,703.44580078125,1687025864.2601101,0,407,1001.6021728515625,999.4059448242188,209.4870147705078,4.795220375061035,1001.8512573242188,825.5274658203125,925.93701171875,1001.6994018554688,cgp,mu+lambda,ant,6
408,408,1980.433251619339,692.2413330078125,1687025869.0712895,0,408,1001.5083618164062,998.3832397460938,212.3430938720703,4.793717861175537,1001.8594360351562,830.0245361328125,936.5732421875,1001.5154418945312,cgp,mu+lambda,ant,6
409,409,1985.2455434799194,663.47216796875,1687025873.8835814,0,409,1001.6005249023438,997.3629150390625,290.62713623046875,4.796133041381836,1001.727783203125,785.4909057617188,961.9108276367188,1001.650390625,cgp,mu+lambda,ant,6
410,410,1990.034255027771,683.856201171875,1687025878.672293,0,410,1001.6113891601562,998.6810302734375,238.4793243408203,4.7736334800720215,1001.8919677734375,818.3504638671875,951.0276489257812,1001.6232299804688,cgp,mu+lambda,ant,6
411,411,1994.8174245357513,658.4995727539062,1687025883.4554625,0,411,1001.782958984375,999.0460815429688,300.1401672363281,4.767496109008789,1001.8168334960938,766.7640380859375,921.1057739257812,1001.7998657226562,cgp,mu+lambda,ant,6
412,412,1999.601878643036,692.26220703125,1687025888.2399166,0,412,1001.7071533203125,1000.9321899414062,228.3195343017578,4.768874645233154,1001.8596801757812,832.8147583007812,957.7618408203125,1001.7453002929688,cgp,mu+lambda,ant,6
413,413,2004.3819890022278,689.1600341796875,1687025893.020027,0,413,1001.730712890625,998.3043212890625,248.01986694335938,4.762945175170898,1001.8078002929688,834.6318359375,930.20263671875,1001.8065185546875,cgp,mu+lambda,ant,6
414,414,2009.162009716034,684.0841674804688,1687025897.8000476,0,414,1001.608154296875,1000.4620361328125,272.6452331542969,4.763422012329102,1001.7050170898438,817.8601684570312,972.579833984375,1001.6084594726562,cgp,mu+lambda,ant,6
415,415,2013.943263053894,691.4221801757812,1687025902.581301,0,415,1001.7009887695312,1000.6385498046875,233.64614868164062,4.764400959014893,1001.7764282226562,816.6621704101562,924.12353515625,1001.709716796875,cgp,mu+lambda,ant,6
416,416,2018.7587015628815,680.7001953125,1687025907.3967395,0,416,1001.58056640625,999.8783569335938,234.83331298828125,4.798290729522705,1001.7660522460938,813.5782470703125,931.4254150390625,1001.6314697265625,cgp,mu+lambda,ant,6
417,417,2023.5721197128296,575.1036376953125,1687025912.2101576,0,417,1001.5245361328125,998.8919067382812,292.48260498046875,4.796258926391602,1001.6092529296875,755.8310546875,895.1572265625,1001.5493774414062,cgp,mu+lambda,ant,6
418,418,2028.3832879066467,657.5372314453125,1687025917.0213258,0,418,1001.6818237304688,998.99755859375,236.78822326660156,4.795156955718994,1001.7989501953125,821.2140502929688,969.3617553710938,1001.7024536132812,cgp,mu+lambda,ant,6
419,419,2033.1970100402832,581.98095703125,1687025921.835048,0,419,1001.607421875,998.550048828125,269.4963684082031,4.796795845031738,1001.7532348632812,774.4881591796875,912.3772583007812,1001.6839599609375,cgp,mu+lambda,ant,6
420,420,2038.009963274002,606.6322631835938,1687025926.6480012,0,420,1001.659912109375,999.0452880859375,290.5012512207031,4.795405387878418,1001.8202514648438,778.1570434570312,962.6475830078125,1001.739990234375,cgp,mu+lambda,ant,6
421,421,2042.8218443393707,684.9073486328125,1687025931.4598823,0,421,1001.5882568359375,1000.4178466796875,218.373046875,4.796046257019043,1001.8515625,825.6170043945312,961.892333984375,1001.5993041992188,cgp,mu+lambda,ant,6
422,422,2047.6310954093933,668.4800415039062,1687025936.2691333,0,422,1001.7711791992188,997.6402587890625,267.2541809082031,4.791955947875977,1001.9073486328125,793.5105590820312,911.7213745117188,1001.862060546875,cgp,mu+lambda,ant,6
423,423,2052.4419429302216,684.0043334960938,1687025941.0799809,0,423,1001.546630859375,997.8621826171875,248.12295532226562,4.794191360473633,1001.5886840820312,801.8129272460938,914.8018798828125,1001.5804443359375,cgp,mu+lambda,ant,6
424,424,2057.2526290416718,646.0159912109375,1687025945.890667,0,424,1001.7714233398438,999.5732421875,245.55496215820312,4.793460369110107,1001.828125,801.07763671875,939.9715576171875,1001.7998657226562,cgp,mu+lambda,ant,6
425,425,2062.066831111908,660.8395385742188,1687025950.704869,0,425,1001.6737060546875,999.3119506835938,232.59683227539062,4.798223495483398,1001.8226318359375,794.0664672851562,893.3042602539062,1001.7723999023438,cgp,mu+lambda,ant,6
426,426,2066.878153324127,670.2007446289062,1687025955.5161912,0,426,1001.6561889648438,1000.54345703125,254.311279296875,4.794410705566406,1001.798828125,809.0046997070312,960.482177734375,1001.7642211914062,cgp,mu+lambda,ant,6
427,427,2071.6891424655914,677.4340209960938,1687025960.3271804,0,427,1001.7734985351562,998.60986328125,249.2918243408203,4.794623374938965,1002.0580444335938,796.9812622070312,885.0963134765625,1001.8590698242188,cgp,mu+lambda,ant,6
428,428,2076.481831073761,682.867431640625,1687025965.119869,0,428,1001.6975708007812,999.0662231445312,267.0696105957031,4.778416633605957,1001.9930419921875,793.8931274414062,918.6005859375,1001.7802734375,cgp,mu+lambda,ant,6
429,429,2081.2617375850677,644.4815063476562,1687025969.8997755,0,429,1001.7631225585938,997.8505859375,279.13409423828125,4.763354778289795,1001.8104858398438,784.123291015625,928.8701782226562,1001.7926635742188,cgp,mu+lambda,ant,6
430,430,2086.040180683136,636.570068359375,1687025974.6782186,0,430,1001.6119995117188,998.3463134765625,258.0577697753906,4.762779712677002,1001.7739868164062,802.1516723632812,963.5859375,1001.7234497070312,cgp,mu+lambda,ant,6
431,431,2090.8202052116394,614.2607421875,1687025979.4582431,0,431,1001.8482666015625,998.408203125,266.49114990234375,4.763917446136475,1001.9006958007812,779.4937133789062,905.034912109375,1001.89453125,cgp,mu+lambda,ant,6
432,432,2095.6001036167145,673.7274169921875,1687025984.2381415,0,432,1001.7398071289062,998.51953125,233.11383056640625,4.763513088226318,1001.8805541992188,796.5712280273438,910.7333984375,1001.7684936523438,cgp,mu+lambda,ant,6
433,433,2100.380700826645,659.278076171875,1687025989.0187387,0,433,1001.737060546875,997.2698974609375,251.06629943847656,4.763506889343262,1001.8193359375,794.1763305664062,911.53369140625,1001.745849609375,cgp,mu+lambda,ant,6
434,434,2105.1648819446564,660.8475341796875,1687025993.8029199,0,434,1001.623291015625,996.322509765625,239.78506469726562,4.768395900726318,1001.7996826171875,793.98046875,899.4577026367188,1001.7146606445312,cgp,mu+lambda,ant,6
435,435,2109.9420404434204,690.9537353515625,1687025998.5800784,0,435,1001.720458984375,997.8116455078125,268.5030517578125,4.7602643966674805,1001.8156127929688,797.9346923828125,942.0844116210938,1001.7512817382812,cgp,mu+lambda,ant,6
436,436,2114.687632083893,677.670166015625,1687026003.32567,0,436,1001.6180419921875,997.966796875,271.1649475097656,4.6887335777282715,1001.8333740234375,783.614501953125,894.5806884765625,1001.6887817382812,cgp,mu+lambda,ant,6
437,437,2119.41832447052,530.6190185546875,1687026008.0563624,0,437,1001.7931518554688,998.72314453125,289.5724182128906,4.699979305267334,1001.9877319335938,762.1889038085938,911.1516723632812,1001.8050537109375,cgp,mu+lambda,ant,6
438,438,2124.146013021469,689.4938354492188,1687026012.784051,0,438,1001.6563110351562,1000.2529907226562,10034.458984375,4.710735321044922,1001.9629516601562,-188.3622589111328,961.098876953125,1001.8468627929688,cgp,mu+lambda,ant,6
439,439,2128.873130083084,667.1170654296875,1687026017.511168,0,439,1001.822509765625,997.7572631835938,237.83750915527344,4.710294246673584,1002.0574340820312,809.5416870117188,928.438232421875,1001.82958984375,cgp,mu+lambda,ant,6
440,440,2133.602411031723,706.4547119140625,1687026022.240449,0,440,1001.8165893554688,997.6408081054688,230.67750549316406,4.712460041046143,1001.9208374023438,828.1348876953125,939.4881591796875,1001.8702392578125,cgp,mu+lambda,ant,6
441,441,2138.329345226288,658.5516967773438,1687026026.9673831,0,441,1001.6910400390625,998.3236083984375,244.4269561767578,4.709192276000977,1001.9392700195312,793.6278686523438,917.22412109375,1001.80322265625,cgp,mu+lambda,ant,6
442,442,2143.0541536808014,626.7437744140625,1687026031.6921916,0,442,1001.7802124023438,999.5133056640625,252.25155639648438,4.707875728607178,1002.2125244140625,796.7976684570312,941.44091796875,1001.8408203125,cgp,mu+lambda,ant,6
443,443,2147.78333234787,655.267578125,1687026036.4213703,0,443,1001.792724609375,999.0744018554688,275.437255859375,4.711803436279297,1002.0498657226562,791.5121459960938,943.5503540039062,1001.9321899414062,cgp,mu+lambda,ant,6
444,444,2152.510377407074,693.7960815429688,1687026041.1484153,0,444,1001.7507934570312,997.3319091796875,240.26895141601562,4.710151195526123,1001.9103393554688,827.430419921875,967.1337890625,1001.823974609375,cgp,mu+lambda,ant,6
445,445,2157.2384424209595,595.5953979492188,1687026045.8764803,0,445,1001.6624755859375,997.1744995117188,244.28123474121094,4.711083889007568,1001.9143676757812,769.1566772460938,868.944580078125,1001.7392578125,cgp,mu+lambda,ant,6
446,446,2161.9685246944427,619.8793334960938,1687026050.6065626,0,446,1001.7282104492188,996.1375122070312,258.7950134277344,4.712186813354492,1001.84765625,765.2813720703125,856.60546875,1001.8321533203125,cgp,mu+lambda,ant,6
447,447,2166.696943998337,679.8858642578125,1687026055.334982,0,447,1001.6687622070312,998.9359741210938,259.32904052734375,4.7118754386901855,1001.9022216796875,788.4367065429688,900.8095703125,1001.8782348632812,cgp,mu+lambda,ant,6
448,448,2171.4252507686615,652.9437255859375,1687026060.0632887,0,448,1001.6849365234375,999.0804443359375,279.1236877441406,4.711276531219482,1001.8263549804688,801.6026611328125,977.0572509765625,1001.7323608398438,cgp,mu+lambda,ant,6
449,449,2176.153418779373,684.287841796875,1687026064.7914567,0,449,1001.795166015625,997.731201171875,223.2939910888672,4.710224151611328,1001.8360595703125,821.1749267578125,940.2124633789062,1001.8297119140625,cgp,mu+lambda,ant,6
450,450,2180.883210659027,650.9658203125,1687026069.5212486,0,450,1001.6470947265625,1000.109375,315.42742919921875,4.71265983581543,1001.7615966796875,783.298828125,968.265625,1001.7183227539062,cgp,mu+lambda,ant,6
451,451,2185.61137008667,682.34912109375,1687026074.249408,0,451,1001.7057495117188,998.2940673828125,218.8798370361328,4.710277557373047,1001.9458618164062,819.6246948242188,933.0747680664062,1001.7166748046875,cgp,mu+lambda,ant,6
452,452,2190.3388097286224,690.6591186523438,1687026078.9768476,0,452,1001.8466796875,998.7454833984375,247.3299102783203,4.709893226623535,1002.0413818359375,820.2493286132812,957.83935546875,1001.9813842773438,cgp,mu+lambda,ant,6
453,453,2195.0667474269867,680.71484375,1687026083.7047853,0,453,1001.8901977539062,1001.1538696289062,233.6918182373047,4.712666034698486,1001.9837036132812,825.688720703125,975.6649169921875,1001.9650268554688,cgp,mu+lambda,ant,6
454,454,2199.793578147888,595.1543579101562,1687026088.431616,0,454,1001.6365966796875,1001.0039672851562,263.8025207519531,4.71095609664917,1002.0643920898438,786.7161254882812,944.7544555664062,1001.7548217773438,cgp,mu+lambda,ant,6
