,training.top_k_reward.top_1_reward,_step,training.run_id,training.generation,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,training.fitness_std,training.top_k_reward.top_0_reward,_runtime,_timestamp,training.top_k_fit.top_0_fit,training.top_k_reward.top_2_reward,training.fitness_1q,training.fitness_3q,training.evaluation_time,training.top_k_fit.top_2_fit,solver,ea,fitness,environment,seed,training.evaluation
261,997.66748046875,261,1,261,644.445556640625,707.1028442382812,999.415283203125,338.5783386230469,998.8269653320312,4530.0018656253815,1687602843.0099306,999.4228515625,1000.3340454101562,996.9168090820312,415.57220458984375,17.347383499145508,999.4026489257812,cgp-large,mu+lambda,reward,ant,1,26100
262,999.2105712890625,262,1,262,663.927001953125,731.036865234375,999.4227905273438,359.59259033203125,998.9369506835938,4547.382124185562,1687602860.3901892,999.4261474609375,998.8350219726562,998.0403442382812,367.0408020019531,17.360532760620117,999.4008178710938,cgp-large,mu+lambda,reward,ant,1,26200
263,999.1978759765625,263,1,263,684.9085693359375,710.95458984375,999.5198974609375,316.9522399902344,998.2401733398438,4564.705360651016,1687602877.7134256,999.5352172851562,1000.0140380859375,998.7061157226562,508.00140380859375,17.305017471313477,999.422119140625,cgp-large,mu+lambda,reward,ant,1,26300
264,997.673583984375,264,1,264,685.8560791015625,709.6923217773438,999.2826538085938,312.05426025390625,998.1221313476562,4582.04641866684,1687602895.0544837,999.6812744140625,999.2319946289062,998.3106689453125,505.875,17.32118034362793,999.2579956054688,cgp-large,mu+lambda,reward,ant,1,26400
265,999.5230102539062,265,1,265,658.2163696289062,707.1455078125,999.4320068359375,331.4912414550781,999.4517822265625,4599.341396570206,1687602912.3494616,999.4332275390625,997.5418701171875,998.27880859375,418.4563903808594,17.220190048217773,999.2935791015625,cgp-large,mu+lambda,reward,ant,1,26500
266,998.6187744140625,266,1,266,733.2125854492188,771.0858764648438,999.4334106445312,295.3541564941406,998.1549682617188,4616.512046337128,1687602929.5201113,999.4594116210938,997.4994506835938,998.4412841796875,558.078857421875,17.11672019958496,999.426513671875,cgp-large,mu+lambda,reward,ant,1,26600
267,996.6221923828125,267,1,267,689.8666381835938,708.3228149414062,999.4213256835938,296.05792236328125,999.7158813476562,4633.530711889267,1687602946.5387769,999.5244140625,999.5244140625,998.237060546875,468.1100158691406,17.001012802124023,999.4197998046875,cgp-large,mu+lambda,reward,ant,1,26700
268,998.6699829101562,268,1,268,721.5007934570312,768.863037109375,999.528564453125,282.53485107421875,997.7418823242188,4650.5615491867065,1687602963.5696142,999.5965576171875,999.2703247070312,996.9776000976562,501.40167236328125,17.01187515258789,999.4540405273438,cgp-large,mu+lambda,reward,ant,1,26800
269,998.2286376953125,269,1,269,714.7034912109375,751.9991455078125,999.5584716796875,308.309814453125,997.4822998046875,4667.611785650253,1687602980.6198506,999.5730590820312,999.2092895507812,997.443115234375,557.6842041015625,17.03150177001953,999.4703979492188,cgp-large,mu+lambda,reward,ant,1,26900
270,998.7389526367188,270,1,270,680.3955078125,706.7714233398438,999.6043090820312,279.30474853515625,998.5758056640625,4684.664004325867,1687602997.6720693,999.886474609375,999.6737670898438,976.6472778320312,517.6563110351562,17.034162521362305,999.3273315429688,cgp-large,mu+lambda,reward,ant,1,27000
271,999.5201416015625,271,1,271,702.1715698242188,710.9359130859375,999.5201416015625,306.32763671875,999.2798461914062,4701.6773936748505,1687603014.6854587,999.6769409179688,998.6190795898438,998.0330200195312,518.8057861328125,16.996259689331055,999.4639282226562,cgp-large,mu+lambda,reward,ant,1,27100
272,998.7163696289062,272,1,272,662.9539794921875,706.2392578125,999.4526977539062,308.6034240722656,1000.067138671875,4718.74010181427,1687603031.7481668,999.6427001953125,999.822509765625,996.1852416992188,495.1703186035156,17.043819427490234,999.412353515625,cgp-large,mu+lambda,reward,ant,1,27200
273,997.942626953125,273,1,273,682.9241943359375,716.6388549804688,999.4085693359375,317.5959777832031,999.59765625,4735.764673233032,1687603048.7727382,999.6577758789062,999.3920288085938,994.3623046875,512.12353515625,17.006790161132812,999.3336791992188,cgp-large,mu+lambda,reward,ant,1,27300
274,999.282958984375,274,1,274,651.568603515625,707.7117919921875,999.3956298828125,359.6196594238281,997.0435180664062,4752.797614574432,1687603065.8056796,999.6802978515625,998.0418090820312,998.6153564453125,400.3785095214844,17.014034271240234,999.3457641601562,cgp-large,mu+lambda,reward,ant,1,27400
275,997.8597412109375,275,1,275,620.3110961914062,694.086669921875,999.3638916015625,339.21728515625,997.1115112304688,4769.848517179489,1687603082.8565822,999.7429809570312,995.7742919921875,989.3984375,417.2955322265625,17.032426834106445,999.2674560546875,cgp-large,mu+lambda,reward,ant,1,27500
276,998.9179077148438,276,1,276,665.49609375,708.3988037109375,999.525146484375,349.353515625,998.2675170898438,4786.881896972656,1687603099.889962,999.5408325195312,999.4024047851562,997.9967041015625,419.0236511230469,17.014629364013672,999.4947509765625,cgp-large,mu+lambda,reward,ant,1,27600
277,999.658203125,277,1,277,675.9503784179688,707.18359375,999.4637451171875,323.81549072265625,998.5580444335938,4803.9174637794495,1687603116.9255288,999.5689697265625,999.2360229492188,998.2329711914062,437.70831298828125,17.017698287963867,999.4530639648438,cgp-large,mu+lambda,reward,ant,1,27700
278,998.4258422851562,278,1,278,661.6024780273438,705.705322265625,999.464599609375,301.0042419433594,999.1719970703125,4820.957782030106,1687603133.965847,999.5538940429688,999.13427734375,990.7044677734375,425.66082763671875,17.022947311401367,999.4550170898438,cgp-large,mu+lambda,reward,ant,1,27800
279,999.3170166015625,279,1,279,682.7752075195312,708.9915771484375,999.2422485351562,298.04962158203125,999.2053833007812,4838.002699375153,1687603151.0107644,999.3170166015625,996.6980590820312,995.9598388671875,462.6085205078125,17.025222778320312,999.2205810546875,cgp-large,mu+lambda,reward,ant,1,27900
280,999.2024536132812,280,1,280,-347.2557373046875,709.09033203125,999.4993286132812,10021.720703125,999.0733032226562,4855.309177398682,1687603168.3172424,999.57568359375,996.9429931640625,998.401611328125,407.0284423828125,17.28856658935547,999.295654296875,cgp-large,mu+lambda,reward,ant,1,28000
281,998.9896240234375,281,1,281,710.5401611328125,759.6889038085938,999.3875122070312,314.5657958984375,998.1529541015625,4872.576110363007,1687603185.5841753,999.4170532226562,999.5197143554688,997.261962890625,498.41558837890625,17.248659133911133,999.315185546875,cgp-large,mu+lambda,reward,ant,1,28100
282,999.5859375,282,1,282,673.1993408203125,708.529052734375,999.497802734375,329.4761047363281,999.0093383789062,4889.911863327026,1687603202.9199283,999.5242919921875,999.4241333007812,995.831298828125,434.16070556640625,17.31484031677246,999.3751831054688,cgp-large,mu+lambda,reward,ant,1,28200
283,998.5722045898438,283,1,283,-344.1693420410156,704.02001953125,999.6175537109375,10020.8349609375,998.0374145507812,4907.19609951973,1687603220.2041645,999.6641845703125,998.5328979492188,997.6347045898438,428.88909912109375,17.25423240661621,999.39501953125,cgp-large,mu+lambda,reward,ant,1,28300
284,999.4526977539062,284,1,284,654.0923461914062,706.485595703125,999.7310791015625,332.88287353515625,997.8692626953125,4924.262041091919,1687603237.270106,999.917236328125,998.0797119140625,998.432373046875,415.25714111328125,17.046388626098633,999.6272583007812,cgp-large,mu+lambda,reward,ant,1,28400
285,999.9032592773438,285,1,285,-284.1354675292969,797.0889282226562,999.4916381835938,10027.873046875,999.065185546875,4941.335953235626,1687603254.3440182,999.581787109375,998.8402709960938,998.6849365234375,540.911865234375,17.054515838623047,999.4360961914062,cgp-large,mu+lambda,reward,ant,1,28500
286,999.1414794921875,286,1,286,-369.8460388183594,680.4376220703125,999.4534912109375,10019.201171875,999.3966064453125,4958.621761083603,1687603271.629826,999.5123291015625,999.05029296875,997.052001953125,398.73382568359375,17.267763137817383,999.40966796875,cgp-large,mu+lambda,reward,ant,1,28600
287,998.9208984375,287,1,287,638.7642822265625,706.6644287109375,999.535400390625,354.0830383300781,999.2210693359375,4975.913758277893,1687603288.9218233,999.54736328125,999.8040771484375,996.2490844726562,420.33367919921875,17.27434730529785,999.424072265625,cgp-large,mu+lambda,reward,ant,1,28700
288,997.9862060546875,288,1,288,630.8640747070312,694.1985473632812,999.4005126953125,371.95294189453125,997.6924438476562,4993.20441699028,1687603306.212482,999.46923828125,999.36376953125,998.776611328125,402.6668701171875,17.27274513244629,999.3838500976562,cgp-large,mu+lambda,reward,ant,1,28800
289,999.5082397460938,289,1,289,662.0779418945312,706.609375,999.5227661132812,336.4032897949219,999.0187377929688,5010.487675189972,1687603323.4957402,999.688232421875,999.1869506835938,997.73779296875,409.36212158203125,17.26582145690918,999.48828125,cgp-large,mu+lambda,reward,ant,1,28900
290,998.5399780273438,290,1,290,651.812744140625,708.04296875,999.6074829101562,345.1568603515625,999.9503784179688,5027.7730412483215,1687603340.7811062,999.6897583007812,999.1531372070312,998.551025390625,435.8424987792969,17.267528533935547,999.3589477539062,cgp-large,mu+lambda,reward,ant,1,29000
291,998.638671875,291,1,291,671.4447631835938,708.683837890625,999.6600952148438,334.8642883300781,999.6083984375,5045.035042762756,1687603358.0431077,999.7238159179688,998.8710327148438,997.1275634765625,447.0372009277344,17.245569229125977,999.565673828125,cgp-large,mu+lambda,reward,ant,1,29100
292,997.75439453125,292,1,292,678.0313110351562,743.14794921875,999.4466552734375,349.1129150390625,998.0657348632812,5062.321728229523,1687603375.3297932,999.553466796875,999.6290283203125,997.5040283203125,448.7478332519531,17.268478393554688,999.404541015625,cgp-large,mu+lambda,reward,ant,1,29200
293,999.0899047851562,293,1,293,657.0313110351562,700.5723266601562,999.5827026367188,333.15179443359375,998.8506469726562,5079.686329364777,1687603392.6943944,999.89013671875,998.9290161132812,998.0772705078125,421.6114807128906,17.347074508666992,999.533935546875,cgp-large,mu+lambda,reward,ant,1,29300
294,997.8106079101562,294,1,294,652.72412109375,706.718994140625,999.6066284179688,361.7812194824219,998.7723388671875,5097.004620075226,1687603410.012685,999.7114868164062,999.732177734375,997.4226684570312,415.249755859375,17.300474166870117,999.6007080078125,cgp-large,mu+lambda,reward,ant,1,29400
295,999.7055053710938,295,1,295,639.2684936523438,660.9453735351562,999.4677124023438,311.89642333984375,997.40673828125,5114.355333328247,1687603427.3633983,999.6846313476562,998.7263793945312,998.3284912109375,418.8143005371094,17.3327693939209,999.4263916015625,cgp-large,mu+lambda,reward,ant,1,29500
296,998.5537719726562,296,1,296,673.1892700195312,706.2969970703125,999.59814453125,321.4637451171875,999.2748413085938,5131.675435304642,1687603444.6835003,999.765625,998.913330078125,994.60888671875,420.4184875488281,17.30275535583496,999.3817138671875,cgp-large,mu+lambda,reward,ant,1,29600
297,999.4147338867188,297,1,297,671.584228515625,706.7099609375,999.3461303710938,344.10107421875,999.8569946289062,5149.029873847961,1687603462.0379388,999.5667724609375,999.5455932617188,996.8558959960938,421.9211730957031,17.336990356445312,999.3443603515625,cgp-large,mu+lambda,reward,ant,1,29700
298,998.2138671875,298,1,298,635.271240234375,697.7435302734375,999.4268798828125,368.6801452636719,999.24658203125,5166.363830327988,1687603479.3718953,999.45361328125,999.4736938476562,998.35009765625,433.8536376953125,17.31590461730957,999.3956909179688,cgp-large,mu+lambda,reward,ant,1,29800
299,998.8318481445312,299,1,299,644.7450561523438,708.013671875,999.4325561523438,367.6252136230469,998.2094116210938,5183.708372354507,1687603496.7164373,1000.8224487304688,998.7239990234375,998.2220458984375,426.264404296875,17.325437545776367,999.4324340820312,cgp-large,mu+lambda,reward,ant,1,29900
300,999.7767333984375,300,1,300,633.3602905273438,678.3618774414062,999.6876220703125,358.00836181640625,999.3994140625,5201.054252624512,1687603514.0623176,1000.1349487304688,999.3507690429688,998.3245849609375,399.0929260253906,17.328428268432617,999.4849243164062,cgp-large,mu+lambda,reward,ant,1,30000
301,999.385986328125,301,1,301,689.39013671875,739.4904174804688,999.5,320.8370666503906,1000.5452880859375,5218.374485254288,1687603531.3825502,999.7548828125,999.377197265625,993.614990234375,533.68359375,17.301681518554688,999.498291015625,cgp-large,mu+lambda,reward,ant,1,30100
302,998.2469482421875,302,1,302,649.8646850585938,704.350341796875,1000.138916015625,330.4185485839844,1001.0711059570312,5235.683526277542,1687603548.6915913,1000.6362915039062,998.6356201171875,997.669921875,412.0804748535156,17.26946449279785,999.4387817382812,cgp-large,mu+lambda,reward,ant,1,30200
303,999.0648803710938,303,1,303,-327.1581115722656,708.30517578125,999.6597290039062,10022.7294921875,999.6858520507812,5253.0278441905975,1687603566.0359092,1000.2786865234375,999.0720825195312,997.0635375976562,441.24481201171875,17.327529907226562,999.4849243164062,cgp-large,mu+lambda,reward,ant,1,30300
304,999.3035888671875,304,1,304,725.9696655273438,763.0538330078125,1000.158935546875,286.22314453125,999.6465454101562,5270.375889539719,1687603583.3839545,1000.4602661132812,1000.2609252929688,998.5950927734375,563.424560546875,17.33063507080078,1000.122802734375,cgp-large,mu+lambda,reward,ant,1,30400
305,998.573486328125,305,1,305,693.3650512695312,706.3642578125,1000.3299560546875,317.9631042480469,1001.5220947265625,5287.748269557953,1687603600.7563345,1000.489990234375,1000.489990234375,998.614013671875,503.57098388671875,17.354799270629883,1000.2816162109375,cgp-large,mu+lambda,reward,ant,1,30500
306,999.2992553710938,306,1,306,671.8080444335938,716.9146118164062,1000.2049560546875,339.2420349121094,999.4058227539062,5305.070821046829,1687603618.078886,1000.4664916992188,999.671630859375,998.476806640625,417.0335693359375,17.304092407226562,1000.0239868164062,cgp-large,mu+lambda,reward,ant,1,30600
307,999.87646484375,307,1,307,657.54052734375,708.228759765625,1000.7118530273438,354.32501220703125,1000.7354125976562,5322.392699956894,1687603635.400765,1000.7305908203125,997.3215942382812,998.3657836914062,398.61639404296875,17.247825622558594,1000.6270751953125,cgp-large,mu+lambda,reward,ant,1,30700
308,998.8441772460938,308,1,308,665.4194946289062,716.357421875,1001.3607788085938,361.75506591796875,1000.7205810546875,5339.751334667206,1687603652.7593997,1001.5847778320312,1000.3308715820312,998.5803833007812,438.677734375,17.334129333496094,1000.3308715820312,cgp-large,mu+lambda,reward,ant,1,30800
309,998.5372314453125,309,1,309,719.7529296875,771.5263671875,1000.76513671875,292.6845703125,1000.7567749023438,5356.790753364563,1687603669.7988183,1001.23876953125,1000.3426513671875,998.9585571289062,440.2712097167969,17.0197811126709,1000.7216796875,cgp-large,mu+lambda,reward,ant,1,30900
310,998.849365234375,310,1,310,732.2699584960938,845.5855712890625,1000.2346801757812,310.92767333984375,996.9996337890625,5373.922132968903,1687603686.930198,1000.3745727539062,1001.218017578125,998.852294921875,574.3087158203125,17.113264083862305,1000.2294921875,cgp-large,mu+lambda,reward,ant,1,31000
311,1001.1236572265625,311,1,311,708.6241455078125,779.55126953125,1000.4940795898438,315.97869873046875,1000.7427368164062,5390.981459856033,1687603703.9895248,1000.6724243164062,999.030517578125,998.3387451171875,519.3457641601562,17.040855407714844,1000.4923706054688,cgp-large,mu+lambda,reward,ant,1,31100
312,1001.3250732421875,312,1,312,647.2731323242188,692.14111328125,1000.6543579101562,313.5198974609375,999.8798828125,5408.154969215393,1687603721.1630342,1001.5748901367188,1000.552490234375,985.1092529296875,437.84765625,17.15436363220215,1000.53369140625,cgp-large,mu+lambda,reward,ant,1,31200
313,1000.2315673828125,313,1,313,670.9734497070312,700.2360229492188,1000.5716552734375,308.55767822265625,1000.5440673828125,5425.294179677963,1687603738.3022447,1001.53857421875,1001.2251586914062,994.19921875,487.250244140625,17.12091827392578,1000.5684204101562,cgp-large,mu+lambda,reward,ant,1,31300
314,997.899169921875,314,1,314,659.3696899414062,694.22021484375,1000.8641357421875,305.1422119140625,999.2183227539062,5442.380728006363,1687603755.388793,1001.234130859375,999.4655151367188,980.3787231445312,454.88726806640625,17.066028594970703,1000.5849609375,cgp-large,mu+lambda,reward,ant,1,31400
