,training.generation,training.run_id,training.fitness_1q,training.top_k_fit.top_0_fit,training.top_k_reward.top_1_reward,training.fitness_3q,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_1_fit,training.fitness_median,training.top_k_fit.top_2_fit,training.top_k_reward.top_0_reward,training.top_k_reward.top_2_reward,_step,_runtime,_timestamp,training.fitness_std,solver,ea,fitness,environment,seed,training.evaluation
928,928,2,13.9197416305542,49.05025100708008,414.3141784667969,-0.017398575320839882,12.327406883239746,17.163246154785156,49.04205322265625,1.5527769327163696,49.0400505065918,540.385009765625,571.9956665039062,928,16005.800920248032,1687579801.2108712,19.146583557128906,cgp-large,mu+lambda,distance,ant,2,92800
929,929,2,15.877696990966797,49.24340057373047,480.8235168457031,0.009029497392475605,12.176827430725098,17.18840980529785,49.20336151123047,1.5437331199645996,48.90703201293945,595.2899169921875,335.7865905761719,929,16023.00984954834,1687579818.4198005,19.010202407836914,cgp-large,mu+lambda,distance,ant,2,92900
930,930,2,21.363054275512695,49.08835983276367,499.8480529785156,0.05460403114557266,13.184260368347168,17.179523468017578,48.928279876708984,1.7428733110427856,48.884952545166016,502.1268005371094,422.5541687011719,930,16040.210829257965,1687579835.6207802,19.30101203918457,cgp-large,mu+lambda,distance,ant,2,93000
931,931,2,16.994035720825195,49.49125671386719,507.90081787109375,0.07344143837690353,13.035078048706055,17.197612762451172,49.22770309448242,2.009382486343384,49.17311477661133,587.3912353515625,564.624267578125,931,16057.428100347519,1687579852.8380513,19.211339950561523,cgp-large,mu+lambda,distance,ant,2,93100
932,932,2,17.154024124145508,48.94793701171875,570.8350219726562,0.003429278265684843,12.821147918701172,17.18244743347168,48.91940689086914,2.4250783920288086,48.8478889465332,487.86090087890625,482.8230285644531,932,16074.630974769592,1687579870.0409257,19.09465789794922,cgp-large,mu+lambda,distance,ant,2,93200
933,933,2,17.56830406188965,49.53239822387695,492.2917785644531,0.010278096422553062,12.83531665802002,17.19351577758789,49.23709487915039,2.3942532539367676,49.08087921142578,591.9789428710938,477.52825927734375,933,16091.844952821732,1687579887.2549038,18.90670394897461,cgp-large,mu+lambda,distance,ant,2,93300
934,934,2,16.751827239990234,48.986915588378906,435.0784912109375,-0.05704187974333763,12.535239219665527,17.180330276489258,48.97833251953125,2.181802749633789,48.92253875732422,465.8594970703125,502.9617614746094,934,16109.046277284622,1687579904.4562283,19.131221771240234,cgp-large,mu+lambda,distance,ant,2,93400
935,935,2,19.779146194458008,48.91752243041992,418.86285400390625,-0.0340128093957901,12.41259765625,17.189868927001953,48.879417419433594,2.1400256156921387,48.68886184692383,498.21234130859375,421.2054138183594,935,16126.25766301155,1687579921.667614,19.17809295654297,cgp-large,mu+lambda,distance,ant,2,93500
936,936,2,12.500909805297852,49.4739990234375,461.9186096191406,0.04475412517786026,11.820425987243652,17.22501564025879,49.27381896972656,1.7038531303405762,49.11561965942383,418.4571228027344,495.0391845703125,936,16143.503034353256,1687579938.9129853,18.775917053222656,cgp-large,mu+lambda,distance,ant,2,93600
937,937,2,12.501388549804688,49.570735931396484,533.940673828125,-0.018532007932662964,12.203235626220703,17.209768295288086,48.96295166015625,2.6107587814331055,48.71937561035156,460.9272155761719,494.60711669921875,937,16160.733525276184,1687579956.1434762,19.131059646606445,cgp-large,mu+lambda,distance,ant,2,93700
938,938,2,22.127845764160156,49.615665435791016,624.3051147460938,0.08566690981388092,13.36928653717041,17.208595275878906,49.075904846191406,3.1306653022766113,49.00751495361328,456.2551574707031,443.69720458984375,938,16177.96101808548,1687579973.370969,19.0660400390625,cgp-large,mu+lambda,distance,ant,2,93800
939,939,2,16.865392684936523,49.225318908691406,579.1589965820312,-0.03402090072631836,12.666665077209473,17.277116775512695,48.988685607910156,1.9839880466461182,48.88112258911133,375.4857177734375,435.8260192871094,939,16195.3027510643,1687579990.712702,19.05611228942871,cgp-large,mu+lambda,distance,ant,2,93900
940,940,2,23.714990615844727,49.006046295166016,374.8371887207031,0.008996580727398396,13.334206581115723,17.310644149780273,48.77690124511719,2.0990352630615234,48.746952056884766,500.6759948730469,585.9004516601562,940,16212.63292002678,1687580008.042871,18.985496520996094,cgp-large,mu+lambda,distance,ant,2,94000
941,941,2,27.218578338623047,48.763553619384766,598.8560791015625,0.051344629377126694,14.188163757324219,17.331445693969727,48.759273529052734,3.8632285594940186,48.75519943237305,384.5949401855469,382.21002197265625,941,16229.983916044235,1687580025.393867,19.42167091369629,cgp-large,mu+lambda,distance,ant,2,94100
942,942,2,11.00721549987793,49.22898864746094,391.1221923828125,-0.05942350625991821,11.127033233642578,17.314950942993164,49.20399475097656,1.2294154167175293,49.07359313964844,385.8848876953125,450.6820373535156,942,16247.318310976028,1687580042.728262,19.547130584716797,cgp-large,mu+lambda,distance,ant,2,94200
943,943,2,16.308210372924805,49.098777770996094,563.3259887695312,0.03651433438062668,12.38419246673584,17.32901382446289,48.94330596923828,1.9866101741790771,48.931846618652344,617.1489868164062,545.4408569335938,943,16264.666038751602,1687580060.0759897,19.116222381591797,cgp-large,mu+lambda,distance,ant,2,94300
944,944,2,8.917525291442871,48.906070709228516,548.331298828125,-0.020881574600934982,11.400619506835938,17.33762550354004,48.78211975097656,1.2166054248809814,48.73030471801758,571.4542236328125,581.7457885742188,944,16282.023899316788,1687580077.4338503,18.987945556640625,cgp-large,mu+lambda,distance,ant,2,94400
945,945,2,17.246471405029297,49.165496826171875,575.2744140625,-0.021421097218990326,12.371033668518066,17.34543800354004,48.9496955871582,2.1483254432678223,48.90937805175781,592.7468872070312,602.1512451171875,945,16299.388881921768,1687580094.798833,18.941341400146484,cgp-large,mu+lambda,distance,ant,2,94500
946,946,2,23.802806854248047,49.23875045776367,583.9807739257812,-0.07458274066448212,13.825247764587402,17.322696685791016,49.093284606933594,1.9036805629730225,48.97740173339844,575.8565673828125,416.3356018066406,946,16316.731355667114,1687580112.1413066,19.703474044799805,cgp-large,mu+lambda,distance,ant,2,94600
947,947,2,18.854537963867188,49.04486846923828,246.02967834472656,-0.05710628256201744,12.723746299743652,17.3377628326416,48.88874053955078,1.8179843425750732,48.72686767578125,368.9683837890625,593.3934326171875,947,16334.088576078415,1687580129.498527,19.073928833007812,cgp-large,mu+lambda,distance,ant,2,94700
948,948,2,14.699857711791992,49.18650817871094,609.1193237304688,-0.0043284171260893345,11.974672317504883,17.20209503173828,49.04188537597656,1.6998522281646729,48.858482360839844,550.4384155273438,558.6133422851562,948,16351.31089091301,1687580146.720842,18.893051147460938,cgp-large,mu+lambda,distance,ant,2,94800
949,949,2,19.69893455505371,49.5009651184082,429.2100524902344,0.09000614285469055,13.512795448303223,17.361173629760742,49.25029754638672,3.0017294883728027,49.11037826538086,655.6904907226562,394.82012939453125,949,16368.690544366837,1687580164.1004953,18.787973403930664,cgp-large,mu+lambda,distance,ant,2,94900
950,950,2,11.792562484741211,49.211334228515625,602.8192749023438,0.0016231053741648793,12.3971529006958,17.330434799194336,49.13637161254883,2.4338889122009277,49.12628936767578,605.9354858398438,432.4077453613281,950,16386.04025888443,1687580181.4502099,18.965269088745117,cgp-large,mu+lambda,distance,ant,2,95000
951,951,2,20.86842918395996,49.189212799072266,547.0560302734375,0.006122373044490814,12.862052917480469,17.229389190673828,49.06871032714844,2.214311122894287,49.00598907470703,242.87930297851562,267.52325439453125,951,16403.28879880905,1687580198.6987498,19.156648635864258,cgp-large,mu+lambda,distance,ant,2,95100
952,952,2,13.24905014038086,49.20604705810547,611.386962890625,-0.05110139772295952,11.47350788116455,17.198713302612305,49.154747009277344,0.5292460918426514,49.058433532714844,586.3981323242188,591.4905395507812,952,16420.506863117218,1687580215.916814,19.2778263092041,cgp-large,mu+lambda,distance,ant,2,95200
953,953,2,28.19394302368164,48.948123931884766,515.9247436523438,0.06715073436498642,12.893961906433105,17.29838752746582,48.90702819824219,1.6089069843292236,48.89554977416992,265.911376953125,613.8037109375,953,16437.833292007446,1687580233.243243,19.22840690612793,cgp-large,mu+lambda,distance,ant,2,95300
954,954,2,17.921558380126953,49.521629333496094,560.3213500976562,0.0059609017334878445,11.978654861450195,17.158294677734375,49.035133361816406,0.9640811085700989,48.91865158081055,496.1130676269531,343.97711181640625,954,16455.029626607895,1687580250.4395776,18.91249656677246,cgp-large,mu+lambda,distance,ant,2,95400
955,955,2,22.50130271911621,49.03118896484375,469.4892272949219,0.004997899755835533,13.761812210083008,17.177494049072266,49.0272331237793,2.5683155059814453,48.89424514770508,492.8398742675781,486.6911315917969,955,16472.23948907852,1687580267.64944,18.867050170898438,cgp-large,mu+lambda,distance,ant,2,95500
956,956,2,13.087653160095215,48.7078971862793,431.4105224609375,-0.0617067851126194,11.674799919128418,17.178003311157227,48.63092041015625,0.7609896659851074,48.61525344848633,256.68682861328125,426.5517883300781,956,16489.44315981865,1687580284.8531108,18.88437843322754,cgp-large,mu+lambda,distance,ant,2,95600
957,957,2,14.182666778564453,49.21904754638672,439.6230773925781,-0.01251304056495428,12.36984634399414,17.210433959960938,49.08061981201172,0.9694467782974243,48.82620620727539,461.57696533203125,437.2977600097656,957,16506.680265665054,1687580302.0902166,19.281797409057617,cgp-large,mu+lambda,distance,ant,2,95700
958,958,2,16.302934646606445,49.03219223022461,419.5392150878906,-0.018353288993239403,11.648740768432617,17.304155349731445,48.9188117980957,1.0641353130340576,48.66093063354492,613.5106811523438,554.420654296875,958,16524.01124882698,1687580319.4211998,18.985300064086914,cgp-large,mu+lambda,distance,ant,2,95800
959,959,2,12.688240051269531,48.858184814453125,415.02716064453125,0.018191924318671227,12.314404487609863,17.31900405883789,48.799530029296875,2.772122383117676,48.741600036621094,556.3201293945312,556.0479125976562,959,16541.356449365616,1687580336.7664003,18.782649993896484,cgp-large,mu+lambda,distance,ant,2,95900
960,960,2,13.115670204162598,49.49707794189453,327.560546875,-0.023904263973236084,11.485610008239746,17.29933738708496,49.23777770996094,0.5890791416168213,48.85919952392578,429.1527099609375,283.369384765625,960,16558.680772542953,1687580354.0907235,19.218402862548828,cgp-large,mu+lambda,distance,ant,2,96000
961,961,2,14.342475891113281,49.101924896240234,559.5923461914062,-0.0570923388004303,12.110451698303223,17.309953689575195,48.94357681274414,0.9759855270385742,48.92318344116211,609.4353637695312,458.2135314941406,961,16576.01732301712,1687580371.427274,19.635311126708984,cgp-large,mu+lambda,distance,ant,2,96100
962,962,2,16.56711196899414,49.068206787109375,614.592041015625,-0.056214600801467896,12.222041130065918,17.298032760620117,49.03418731689453,0.8435837030410767,49.016910552978516,454.0406188964844,461.1566162109375,962,16593.34019470215,1687580388.7501457,19.027175903320312,cgp-large,mu+lambda,distance,ant,2,96200
963,963,2,21.82921600341797,49.453338623046875,338.25103759765625,0.015213346108794212,13.36923885345459,17.303316116333008,49.19413757324219,2.1663599014282227,48.909690856933594,306.36956787109375,447.2313537597656,963,16610.66940331459,1687580406.0793543,19.678194046020508,cgp-large,mu+lambda,distance,ant,2,96300
964,964,2,15.33514404296875,49.40153884887695,423.5326843261719,-0.00823954213410616,12.514841079711914,17.31261444091797,48.83454513549805,1.2286310195922852,48.75138473510742,240.32054138183594,506.6051025390625,964,16628.008816242218,1687580423.4187672,19.257640838623047,cgp-large,mu+lambda,distance,ant,2,96400
965,965,2,13.966388702392578,49.11275100708008,532.9439086914062,0.03325359523296356,12.120506286621094,17.280908584594727,49.096702575683594,1.7495689392089844,48.94462203979492,439.6089172363281,448.5174560546875,965,16645.353000164032,1687580440.7629511,18.959758758544922,cgp-large,mu+lambda,distance,ant,2,96500
966,966,2,12.004083633422852,49.27781295776367,445.8809509277344,-0.036577414721250534,11.887553215026855,17.17776870727539,48.987037658691406,1.5709282159805298,48.890968322753906,480.1417541503906,515.93994140625,966,16662.55641102791,1687580457.966362,19.308073043823242,cgp-large,mu+lambda,distance,ant,2,96600
967,967,2,16.48231315612793,49.09619903564453,458.4868469238281,0.011627808213233948,12.49678897857666,17.26413345336914,48.915218353271484,1.7154309749603271,48.87969970703125,562.8596801757812,557.5459594726562,967,16679.906274318695,1687580475.3162253,18.92438507080078,cgp-large,mu+lambda,distance,ant,2,96700
968,968,2,12.787153244018555,49.31219482421875,601.63330078125,0.03495372086763382,12.356157302856445,17.284786224365234,49.2971076965332,2.5861146450042725,49.29288864135742,600.5623779296875,561.3609619140625,968,16697.239048719406,1687580492.6489997,18.826406478881836,cgp-large,mu+lambda,distance,ant,2,96800
969,969,2,16.60782241821289,48.95119094848633,486.2775573730469,0.012363968417048454,12.814742088317871,17.24896812438965,48.89140319824219,1.5939736366271973,48.86749267578125,410.944580078125,486.7149963378906,969,16714.509883642197,1687580509.9198346,19.258434295654297,cgp-large,mu+lambda,distance,ant,2,96900
970,970,2,17.52881622314453,49.52515411376953,474.3884582519531,0.12249349057674408,13.114155769348145,17.178295135498047,49.19784164428711,2.3762354850769043,49.15750503540039,585.1708374023438,247.6553955078125,970,16731.70675420761,1687580527.1167052,18.697608947753906,cgp-large,mu+lambda,distance,ant,2,97000
971,971,2,15.388845443725586,49.21237564086914,568.9352416992188,0.0027010852936655283,12.111918449401855,17.22545623779297,48.95682907104492,0.9069857597351074,48.95425033569336,607.7230224609375,463.1869812011719,971,16748.949853658676,1687580544.3598046,19.860313415527344,cgp-large,mu+lambda,distance,ant,2,97100
972,972,2,24.721195220947266,49.10450744628906,460.3605041503906,0.26443880796432495,13.604193687438965,17.207733154296875,49.07320785522461,3.0192861557006836,48.90570068359375,555.4415893554688,522.6502685546875,972,16766.175547122955,1687580561.585498,18.941160202026367,cgp-large,mu+lambda,distance,ant,2,97200
973,973,2,15.540254592895508,48.86783218383789,201.7617950439453,-0.013804078102111816,11.8972749710083,17.21958351135254,48.78781509399414,1.20292329788208,48.74348068237305,443.6490173339844,249.99525451660156,973,16783.413071870804,1687580578.8230228,18.84845542907715,cgp-large,mu+lambda,distance,ant,2,97300
974,974,2,11.705255508422852,49.04276657104492,443.9551086425781,-0.014448794536292553,12.127533912658691,17.196577072143555,48.82006072998047,1.3846511840820312,48.81227493286133,455.662353515625,472.3944091796875,974,16800.627726316452,1687580596.0376773,19.393224716186523,cgp-large,mu+lambda,distance,ant,2,97400
975,975,2,15.447883605957031,49.17844772338867,448.6080627441406,-0.08515190333127975,12.058791160583496,17.219511032104492,49.12356948852539,1.089608907699585,49.1011962890625,583.5779418945312,490.0991516113281,975,16817.865817070007,1687580613.275768,19.485803604125977,cgp-large,mu+lambda,distance,ant,2,97500
976,976,2,10.966920852661133,49.28970718383789,415.2125549316406,-0.005177959334105253,11.768040657043457,17.188745498657227,49.13256072998047,1.1545982360839844,48.8331298828125,445.0891418457031,416.8381652832031,976,16835.07249546051,1687580630.4824464,19.01848793029785,cgp-large,mu+lambda,distance,ant,2,97600
