,training.generation,training.fitness_median,training.evaluation_time,training.top_k_fit.top_0_fit,training.run_id,training.fitness_1q,training.fitness_3q,training.fitness_std,training.top_k_fit.top_2_fit,_runtime,_timestamp,training.fitness_mean,training.top_k_fit.top_1_fit,_step,solver,ea,environment,seed
921,921,136.3050537109375,2.033346176147461,1110.985107421875,0,1028.96923828125,49.959171295166016,442.1136169433594,1074.479736328125,1912.5167109966278,1686910767.458128,406.3462829589844,1084.9432373046875,921,cgp,mu+lambda,hopper,1
922,922,129.8909454345703,2.03059983253479,1088.1409912109375,0,1022.42822265625,46.27532196044922,442.6078186035156,1072.2420654296875,1914.562325000763,1686910769.503742,393.99530029296875,1076.8258056640625,922,cgp,mu+lambda,hopper,1
923,923,212.97964477539062,2.026489496231079,1089.51220703125,0,1026.8277587890625,78.30693817138672,435.9941101074219,1073.30615234375,1916.6045129299164,1686910771.54593,467.4426574707031,1074.4420166015625,923,cgp,mu+lambda,hopper,1
924,924,242.64938354492188,2.030136823654175,1093.04248046875,0,1041.045654296875,56.148067474365234,463.86376953125,1088.0115966796875,1918.6501519680023,1686910773.591569,481.8185119628906,1092.0540771484375,924,cgp,mu+lambda,hopper,1
925,925,155.97789001464844,2.0296072959899902,1086.8935546875,0,1033.7735595703125,51.866031646728516,460.3441467285156,1079.1741943359375,1920.6947751045227,1686910775.636192,433.04052734375,1083.996337890625,925,cgp,mu+lambda,hopper,1
926,926,296.44097900390625,2.0262844562530518,1090.890869140625,0,1027.0848388671875,71.84053039550781,446.64111328125,1078.5633544921875,1922.7360157966614,1686910777.6774328,497.4696350097656,1086.794189453125,926,cgp,mu+lambda,hopper,1
927,927,152.95620727539062,2.0255208015441895,1104.8492431640625,0,1021.1409912109375,55.87369155883789,440.2679443359375,1083.1112060546875,1924.77671957016,1686910779.7181365,436.53704833984375,1087.127685546875,927,cgp,mu+lambda,hopper,1
928,928,117.76333618164062,2.0359442234039307,1082.3126220703125,0,1002.3724975585938,41.923744201660156,442.2976989746094,1070.5606689453125,1926.8273811340332,1686910781.768798,384.0037536621094,1077.3370361328125,928,cgp,mu+lambda,hopper,1
929,929,218.65249633789062,2.0342814922332764,1081.333984375,0,1032.7713623046875,53.05690002441406,449.3108825683594,1071.966796875,1928.8768606185913,1686910783.8182776,457.92083740234375,1077.8355712890625,929,cgp,mu+lambda,hopper,1
930,930,203.2761993408203,2.020728588104248,1113.480712890625,0,1034.3961181640625,58.05918884277344,444.0059814453125,1085.46240234375,1930.912982225418,1686910785.8543992,445.3055725097656,1093.29052734375,930,cgp,mu+lambda,hopper,1
931,931,227.73545837402344,2.0243659019470215,1102.8768310546875,0,1031.12109375,55.697662353515625,440.8471374511719,1083.500732421875,1932.952781200409,1686910787.8941982,446.53436279296875,1099.9298095703125,931,cgp,mu+lambda,hopper,1
932,932,143.9053955078125,2.030346155166626,1095.8702392578125,0,1016.214111328125,58.598751068115234,14063.203125,1085.43603515625,1934.999921321869,1686910789.9413383,-1604.6400146484375,1089.416259765625,932,cgp,mu+lambda,hopper,1
933,933,152.70062255859375,2.0836455821990967,1091.4566650390625,0,1039.310546875,46.81069564819336,468.5223083496094,1089.0286865234375,1937.0993156433105,1686910792.0407326,461.18865966796875,1090.09033203125,933,cgp,mu+lambda,hopper,1
934,934,154.8551483154297,2.0034821033477783,1091.392578125,0,1001.6220092773438,57.00423812866211,431.68121337890625,1080.453369140625,1939.1176662445068,1686910794.0590832,414.4391784667969,1080.7955322265625,934,cgp,mu+lambda,hopper,1
935,935,135.01400756835938,2.000331163406372,1122.587158203125,0,1013.9815673828125,48.7248420715332,9999.876953125,1085.7918701171875,1941.1332161426544,1686910796.0746331,-597.289306640625,1089.088134765625,935,cgp,mu+lambda,hopper,1
936,936,152.9686279296875,2.0098979473114014,1083.7916259765625,0,1019.1762084960938,34.53976058959961,448.7546691894531,1077.3843994140625,1943.1584088802338,1686910798.0998259,427.1017150878906,1080.50048828125,936,cgp,mu+lambda,hopper,1
937,937,195.67294311523438,2.0145106315612793,1101.55810546875,0,1030.810546875,76.89039611816406,446.8835144042969,1078.7635498046875,1945.188406944275,1686910800.129824,466.2476501464844,1087.305908203125,937,cgp,mu+lambda,hopper,1
938,938,155.47911071777344,2.0119411945343018,1094.6689453125,0,1024.4140625,49.43546676635742,450.1091003417969,1075.0057373046875,1947.2180714607239,1686910802.1594884,446.8115539550781,1083.45556640625,938,cgp,mu+lambda,hopper,1
939,939,182.933349609375,2.019481897354126,1069.6966552734375,0,1026.16748046875,61.2581901550293,456.9034729003906,1062.9774169921875,1949.2513256072998,1686910804.1927426,478.47406005859375,1067.3109130859375,939,cgp,mu+lambda,hopper,1
940,940,190.15968322753906,2.0069026947021484,1082.733642578125,0,1014.9287109375,48.2828254699707,431.2725830078125,1066.9393310546875,1951.2730720043182,1686910806.214489,417.1828918457031,1070.781982421875,940,cgp,mu+lambda,hopper,1
941,941,131.4375,2.011021852493286,1091.18408203125,0,1012.6611328125,52.51692581176758,434.88604736328125,1075.79052734375,1953.2988531589508,1686910808.2402701,390.5484313964844,1090.75146484375,941,cgp,mu+lambda,hopper,1
942,942,203.17095947265625,2.0152933597564697,1074.212890625,0,1022.606689453125,56.277854919433594,439.2724914550781,1064.814697265625,1955.3306341171265,1686910810.272051,448.5664367675781,1065.8382568359375,942,cgp,mu+lambda,hopper,1
943,943,135.9840850830078,2.0146920680999756,1083.75146484375,0,1013.4981689453125,46.08061218261719,435.2083435058594,1082.038818359375,1957.3590004444122,1686910812.3004174,384.4438171386719,1082.949462890625,943,cgp,mu+lambda,hopper,1
944,944,137.82769775390625,2.0096702575683594,1098.443603515625,0,1017.2238159179688,56.106109619140625,428.4765930175781,1087.868896484375,1959.3844783306122,1686910814.3258953,391.41302490234375,1088.6544189453125,944,cgp,mu+lambda,hopper,1
945,945,162.4276123046875,2.0154030323028564,1124.341796875,0,1027.831787109375,59.12287902832031,436.79443359375,1087.4884033203125,1961.41472697258,1686910816.356144,406.8977966308594,1092.18603515625,945,cgp,mu+lambda,hopper,1
946,946,97.02883911132812,2.0120978355407715,1100.9991455078125,0,1019.27880859375,43.32374572753906,9998.365234375,1067.8170166015625,1963.4422812461853,1686910818.3836982,-617.294189453125,1086.2801513671875,946,cgp,mu+lambda,hopper,1
947,947,191.07301330566406,2.0036706924438477,1088.5892333984375,0,1007.3780517578125,60.01083755493164,425.8309020996094,1082.9473876953125,1965.462010383606,1686910820.4034274,431.2449645996094,1088.392578125,947,cgp,mu+lambda,hopper,1
948,948,160.37933349609375,2.0071797370910645,1071.8096923828125,0,947.4309692382812,66.53607177734375,411.9237365722656,1068.065185546875,1967.4831008911133,1686910822.4245179,402.83038330078125,1071.206787109375,948,cgp,mu+lambda,hopper,1
949,949,279.5374755859375,2.011589765548706,1070.4288330078125,0,1039.3458251953125,56.13020706176758,457.1467590332031,1064.5455322265625,1969.5079514980316,1686910824.4493685,496.68499755859375,1067.8861083984375,949,cgp,mu+lambda,hopper,1
950,950,211.94158935546875,2.011997938156128,1087.6724853515625,0,1025.3343505859375,55.5731315612793,437.9104919433594,1086.3240966796875,1971.534172296524,1686910826.4755893,435.470458984375,1086.8577880859375,950,cgp,mu+lambda,hopper,1
951,951,116.30292510986328,2.0191431045532227,1111.590576171875,0,996.031982421875,47.42173767089844,433.424072265625,1075.9716796875,1973.566662311554,1686910828.5080793,384.7152404785156,1083.066650390625,951,cgp,mu+lambda,hopper,1
952,952,185.51380920410156,2.0270614624023438,1076.6904296875,0,1031.53369140625,44.0115966796875,447.67822265625,1071.4818115234375,1975.6071939468384,1686910830.548611,440.42315673828125,1073.792236328125,952,cgp,mu+lambda,hopper,1
953,953,189.46829223632812,1.9840891361236572,1095.5926513671875,0,1031.451171875,53.62190246582031,450.62548828125,1082.9844970703125,1977.605549812317,1686910832.5469668,453.4813537597656,1083.19677734375,953,cgp,mu+lambda,hopper,1
954,954,186.6957244873047,2.0146961212158203,1090.456298828125,0,1035.778564453125,57.98551940917969,445.8988037109375,1075.908203125,1979.6342182159424,1686910834.5756352,439.92047119140625,1077.4534912109375,954,cgp,mu+lambda,hopper,1
955,955,174.91238403320312,2.0072762966156006,1087.2418212890625,0,1020.9759521484375,55.744911193847656,428.39166259765625,1076.4619140625,1981.6557745933533,1686910836.5971916,411.8721923828125,1085.531494140625,955,cgp,mu+lambda,hopper,1
956,956,210.0698699951172,2.0071334838867188,1102.5538330078125,0,1027.6898193359375,64.50297546386719,438.1256103515625,1079.1734619140625,1983.6765501499176,1686910838.6179671,450.8180847167969,1102.257568359375,956,cgp,mu+lambda,hopper,1
957,957,173.7652130126953,2.0010735988616943,1110.7664794921875,0,1020.7825317382812,57.916595458984375,439.6924133300781,1078.409423828125,1985.691537618637,1686910840.6329546,407.2288513183594,1105.3770751953125,957,cgp,mu+lambda,hopper,1
958,958,247.59414672851562,1.988928198814392,1086.3040771484375,0,1030.794921875,70.38675689697266,453.2226867675781,1077.25732421875,1987.693828344345,1686910842.6352453,485.595458984375,1079.799072265625,958,cgp,mu+lambda,hopper,1
959,959,145.43727111816406,1.9801573753356934,1083.3023681640625,0,1010.741455078125,50.26974868774414,431.7073974609375,1076.24267578125,1989.6883924007416,1686910844.6298094,382.0285339355469,1082.0484619140625,959,cgp,mu+lambda,hopper,1
960,960,290.19195556640625,1.9674391746520996,1102.0347900390625,0,1033.7459716796875,71.25895690917969,435.3714599609375,1061.7550048828125,1991.6708178520203,1686910846.6122348,469.4613952636719,1085.9710693359375,960,cgp,mu+lambda,hopper,1
961,961,205.771484375,1.9782729148864746,1092.6297607421875,0,1030.894775390625,67.95368957519531,443.0013122558594,1060.420166015625,1993.6626605987549,1686910848.6040776,477.0592956542969,1083.698974609375,961,cgp,mu+lambda,hopper,1
962,962,232.32492065429688,2.0020551681518555,1078.2027587890625,0,1032.7598876953125,79.91316986083984,441.5538330078125,1070.077880859375,1995.6786966323853,1686910850.6201136,474.8531799316406,1075.99169921875,962,cgp,mu+lambda,hopper,1
963,963,196.24728393554688,2.011094093322754,1094.8052978515625,0,1029.93701171875,66.2509994506836,441.4150390625,1086.6160888671875,1997.7037529945374,1686910852.64517,455.5915832519531,1091.2103271484375,963,cgp,mu+lambda,hopper,1
964,964,178.49246215820312,2.031142234802246,1113.30615234375,0,1021.6500854492188,58.11577606201172,440.467041015625,1062.1947021484375,1999.7828121185303,1686910854.724229,438.1226501464844,1092.2591552734375,964,cgp,mu+lambda,hopper,1
965,965,248.23452758789062,2.0159993171691895,1095.7698974609375,0,1033.32568359375,59.469276428222656,10007.1728515625,1081.311767578125,2001.8209657669067,1686910856.7623827,-531.1414184570312,1083.089599609375,965,cgp,mu+lambda,hopper,1
966,966,198.08187866210938,2.0097873210906982,1109.733154296875,0,1042.435791015625,52.356178283691406,465.36798095703125,1086.9075927734375,2003.8519110679626,1686910858.793328,484.7868957519531,1105.3497314453125,966,cgp,mu+lambda,hopper,1
967,967,130.59747314453125,2.014941930770874,1090.5203857421875,0,1018.6778564453125,55.67055892944336,456.4624938964844,1073.586181640625,2005.8879733085632,1686910860.8293903,400.419677734375,1074.748779296875,967,cgp,mu+lambda,hopper,1
968,968,121.72648620605469,2.015547513961792,1091.3243408203125,0,1033.50341796875,52.10401153564453,9998.74609375,1083.4454345703125,2007.9243218898773,1686910862.8657389,-610.5421142578125,1085.838623046875,968,cgp,mu+lambda,hopper,1
969,969,252.65003967285156,1.9768321514129639,1091.5755615234375,0,1038.75390625,78.86662292480469,446.60906982421875,1062.310791015625,2009.9208183288574,1686910864.8622353,484.0355224609375,1063.809326171875,969,cgp,mu+lambda,hopper,1
970,970,118.51634216308594,2.0093963146209717,1095.4251708984375,0,1018.0708618164062,58.844322204589844,9999.1435546875,1071.105224609375,2011.945780992508,1686910866.887198,-606.6642456054688,1086.8814697265625,970,cgp,mu+lambda,hopper,1
971,971,223.2334747314453,2.0104641914367676,1069.7183837890625,0,1040.7117919921875,61.36420440673828,463.7277526855469,1068.46142578125,2013.971363544464,1686910868.9127805,503.6231994628906,1068.8857421875,971,cgp,mu+lambda,hopper,1
972,972,235.38668823242188,2.010561227798462,1084.49462890625,0,1025.1287841796875,68.5504379272461,440.5596008300781,1076.004150390625,2015.9981014728546,1686910870.9395185,458.8238220214844,1076.3194580078125,972,cgp,mu+lambda,hopper,1
973,973,184.64370727539062,2.010374069213867,1091.2596435546875,0,1030.3997802734375,51.50569152832031,454.7242126464844,1071.1279296875,2018.0232229232788,1686910872.96464,445.83587646484375,1074.164306640625,973,cgp,mu+lambda,hopper,1
974,974,146.26283264160156,1.9885751008987427,1080.977294921875,0,1030.8875732421875,41.00725555419922,461.0377502441406,1072.2874755859375,2020.0264492034912,1686910874.9678662,433.3538818359375,1080.3802490234375,974,cgp,mu+lambda,hopper,1
975,975,152.66806030273438,2.009613275527954,1095.609130859375,0,1034.599609375,54.755409240722656,10005.3203125,1070.6629638671875,2022.05069231987,1686910876.9921093,-547.575439453125,1093.4083251953125,975,cgp,mu+lambda,hopper,1
976,976,177.4508819580078,2.030545949935913,1089.146728515625,0,1035.90673828125,60.16839599609375,464.2606506347656,1074.65576171875,2024.0996823310852,1686910879.0410993,428.5931091308594,1084.5396728515625,976,cgp,mu+lambda,hopper,1
977,977,178.93446350097656,2.0614466667175293,1094.495849609375,0,1020.0762329101562,44.39595031738281,438.461181640625,1079.2945556640625,2026.1842668056488,1686910881.1256838,422.8280029296875,1085.6431884765625,977,cgp,mu+lambda,hopper,1
978,978,154.49356079101562,2.0201845169067383,1104.134521484375,0,1026.0865478515625,33.70668411254883,466.4114990234375,1067.197021484375,2028.2236578464508,1686910883.1650748,431.9351501464844,1068.91259765625,978,cgp,mu+lambda,hopper,1
979,979,167.32406616210938,1.998757243156433,1091.641845703125,0,1018.7889404296875,48.919891357421875,428.94256591796875,1071.5770263671875,2030.237661600113,1686910885.1790786,397.991943359375,1075.640869140625,979,cgp,mu+lambda,hopper,1
980,980,206.94790649414062,2.0025339126586914,1077.37890625,0,1015.2595825195312,75.22077178955078,438.62652587890625,1062.341064453125,2032.2551939487457,1686910887.196611,455.0099792480469,1068.0716552734375,980,cgp,mu+lambda,hopper,1
981,981,142.79942321777344,2.032209873199463,1095.665771484375,0,743.13720703125,49.611534118652344,414.5810546875,1079.066650390625,2034.3020646572113,1686910889.2434816,365.33624267578125,1080.8583984375,981,cgp,mu+lambda,hopper,1
982,982,110.64006042480469,2.032412528991699,1095.8095703125,0,1001.1329345703125,47.729373931884766,9998.375,1061.23583984375,2036.3495047092438,1686910891.2909217,-612.7490234375,1061.5574951171875,982,cgp,mu+lambda,hopper,1
983,983,182.67637634277344,2.0324833393096924,1080.99853515625,0,1016.3446655273438,75.68150329589844,428.31646728515625,1066.9947509765625,2038.396861076355,1686910893.338278,434.4759216308594,1073.0384521484375,983,cgp,mu+lambda,hopper,1
984,984,185.14703369140625,2.0222585201263428,1076.9659423828125,0,1010.8262939453125,55.29377746582031,433.4722900390625,1065.9564208984375,2040.4337124824524,1686910895.3751295,425.69342041015625,1073.1387939453125,984,cgp,mu+lambda,hopper,1
985,985,183.3699493408203,2.024327516555786,1098.1849365234375,0,1013.654541015625,49.88807678222656,14071.3017578125,1079.568359375,2042.49471950531,1686910897.4361365,-1549.3076171875,1086.7130126953125,985,cgp,mu+lambda,hopper,1
986,986,155.1227264404297,2.0605416297912598,1091.501220703125,0,1006.44970703125,55.65125274658203,443.7503967285156,1068.405517578125,2044.5839264392853,1686910899.5253434,455.4094543457031,1079.010498046875,986,cgp,mu+lambda,hopper,1
987,987,130.65646362304688,2.0248653888702393,1092.882080078125,0,1020.0014038085938,61.08954620361328,440.714599609375,1086.3623046875,2046.631055355072,1686910901.5724723,413.0789794921875,1089.4136962890625,987,cgp,mu+lambda,hopper,1
988,988,205.02587890625,2.0242230892181396,1105.0430908203125,0,1014.654296875,62.36421585083008,438.7184753417969,1071.3472900390625,2048.675533056259,1686910903.61695,444.09405517578125,1079.6007080078125,988,cgp,mu+lambda,hopper,1
989,989,213.77987670898438,2.0185768604278564,1110.59423828125,0,1017.02001953125,63.34587860107422,433.1622314453125,1094.2672119140625,2050.714171409607,1686910905.6555884,435.04443359375,1100.755615234375,989,cgp,mu+lambda,hopper,1
990,990,175.39308166503906,2.02378511428833,1067.250732421875,0,995.6757202148438,58.21595764160156,428.97552490234375,1062.9156494140625,2052.7577981948853,1686910907.6992152,404.1810607910156,1064.68115234375,990,cgp,mu+lambda,hopper,1
991,991,163.4224395751953,2.0251543521881104,1067.98095703125,0,1007.8099365234375,63.83391189575195,431.7396240234375,1067.152099609375,2054.8041818141937,1686910909.7455988,398.9373474121094,1067.2943115234375,991,cgp,mu+lambda,hopper,1
992,992,215.55380249023438,2.0325722694396973,1075.7640380859375,0,1018.8876953125,79.1608657836914,425.7928771972656,1075.357666015625,2056.8576366901398,1686910911.7990537,434.30279541015625,1075.5977783203125,992,cgp,mu+lambda,hopper,1
