,training.generation,training.fitness_mean,_timestamp,training.fitness_1q,training.fitness_3q,training.top_k_fit.top_0_fit,_step,training.fitness_median,training.evaluation_time,training.fitness_std,training.top_k_fit.top_1_fit,_runtime,training.run_id,training.top_k_fit.top_2_fit,solver,ea,environment,seed
358,358,403.318359375,1686926265.7823052,1003.6549072265625,53.03045654296875,1152.9698486328125,358,136.91082763671875,2.0354902744293213,452.1898498535156,1143.33056640625,756.9939513206482,0,1132.2427978515625,cgp,mu+lambda,hopper,9
359,359,460.7998352050781,1686926267.8313727,1050.3123779296875,78.47431182861328,1161.942626953125,359,167.29441833496094,2.033606767654419,464.759033203125,1152.5689697265625,759.0430188179016,0,1150.509765625,cgp,mu+lambda,hopper,9
360,360,478.9617004394531,1686926269.879229,1007.9301147460938,71.44488525390625,1160.6102294921875,360,199.44674682617188,2.032665967941284,461.64886474609375,1139.229736328125,761.0908751487732,0,1136.01416015625,cgp,mu+lambda,hopper,9
361,361,508.4173278808594,1686926271.9289985,1044.86328125,82.12352752685547,1147.1900634765625,361,260.7016296386719,2.034005880355835,464.08184814453125,1144.711181640625,763.1406445503235,0,1144.68701171875,cgp,mu+lambda,hopper,9
362,362,474.42218017578125,1686926273.979342,1028.60546875,77.06858825683594,1155.56640625,362,245.92388916015625,2.034842014312744,451.5058288574219,1153.122314453125,765.1909880638123,0,1150.406982421875,cgp,mu+lambda,hopper,9
363,363,490.3807067871094,1686926276.0326152,1057.639892578125,63.33427047729492,1149.85205078125,363,210.72592163085938,2.0382792949676514,477.3568420410156,1149.2066650390625,767.244261264801,0,1139.50146484375,cgp,mu+lambda,hopper,9
364,364,490.93310546875,1686926278.082947,1065.1290283203125,82.49202728271484,1161.59033203125,364,237.91693115234375,2.0358219146728516,466.59039306640625,1153.6572265625,769.2945930957794,0,1152.7000732421875,cgp,mu+lambda,hopper,9
365,365,477.3684387207031,1686926280.1281247,1062.2900390625,71.40243530273438,1149.9267578125,365,198.2271728515625,2.0299530029296875,461.46392822265625,1148.5321044921875,771.3397707939148,0,1146.9879150390625,cgp,mu+lambda,hopper,9
366,366,518.2473754882812,1686926282.1828759,1063.760986328125,89.39442443847656,1149.0352783203125,366,226.65167236328125,2.039328098297119,462.5140380859375,1141.97607421875,773.3945219516754,0,1139.2606201171875,cgp,mu+lambda,hopper,9
367,367,465.0489807128906,1686926284.2312891,1022.1820068359375,53.5611686706543,1160.7564697265625,367,168.844970703125,2.0331430435180664,470.27471923828125,1152.5078125,775.4429352283478,0,1144.8548583984375,cgp,mu+lambda,hopper,9
368,368,515.3141479492188,1686926286.2779646,1038.5443115234375,63.8641471862793,1163.5228271484375,368,286.22198486328125,2.0316076278686523,486.3946228027344,1155.03955078125,777.4896106719971,0,1151.9451904296875,cgp,mu+lambda,hopper,9
369,369,445.0285949707031,1686926288.3254716,1037.4654541015625,47.61764144897461,1135.859130859375,369,114.19277954101562,2.0325491428375244,479.4015808105469,1134.769775390625,779.5371177196503,0,1130.31982421875,cgp,mu+lambda,hopper,9
370,370,500.2684631347656,1686926290.3743942,1059.4151611328125,72.29663848876953,1144.8807373046875,370,248.74298095703125,2.033470630645752,470.1256408691406,1142.8995361328125,781.5860402584076,0,1141.102294921875,cgp,mu+lambda,hopper,9
371,371,478.3640441894531,1686926292.4209833,1017.5689086914062,56.496376037597656,1157.676513671875,371,190.5683135986328,2.032299518585205,474.2262268066406,1157.09814453125,783.6326293945312,0,1155.8175048828125,cgp,mu+lambda,hopper,9
372,372,526.38818359375,1686926294.4713938,1042.3843994140625,65.68534088134766,1154.67724609375,372,295.49755859375,2.034989595413208,467.8882751464844,1150.1651611328125,785.6830399036407,0,1143.95068359375,cgp,mu+lambda,hopper,9
373,373,405.6258544921875,1686926296.5196688,1023.4908447265625,62.078826904296875,1144.415771484375,373,161.57577514648438,2.032925605773926,448.3521728515625,1142.3121337890625,787.7313148975372,0,1141.368896484375,cgp,mu+lambda,hopper,9
374,374,435.3070068359375,1686926298.5688186,1032.1759033203125,80.5665512084961,1156.7939453125,374,164.17153930664062,2.0338733196258545,449.0536193847656,1144.208251953125,789.7804646492004,0,1136.99853515625,cgp,mu+lambda,hopper,9
375,375,480.3287353515625,1686926300.6136613,1037.6357421875,74.09242248535156,1145.5855712890625,375,192.92959594726562,2.029298782348633,466.67840576171875,1139.7996826171875,791.8253073692322,0,1139.217041015625,cgp,mu+lambda,hopper,9
376,376,423.24127197265625,1686926302.658396,1025.583251953125,68.03983306884766,1159.1839599609375,376,173.79843139648438,2.0292253494262695,457.3008117675781,1152.05517578125,793.8700420856476,0,1146.1976318359375,cgp,mu+lambda,hopper,9
377,377,478.1515197753906,1686926304.7041252,1072.973388671875,58.389625549316406,1157.614501953125,377,203.78883361816406,2.0302891731262207,479.9393005371094,1154.017822265625,795.9157712459564,0,1153.09326171875,cgp,mu+lambda,hopper,9
378,378,504.4697265625,1686926306.7465484,1059.58544921875,76.35894775390625,1145.6181640625,378,189.21389770507812,2.027484893798828,480.92547607421875,1141.24755859375,797.9581944942474,0,1140.2623291015625,cgp,mu+lambda,hopper,9
379,379,546.20263671875,1686926308.790463,1032.9041748046875,90.13587951660156,1142.83740234375,379,327.8040771484375,2.0286600589752197,459.6214294433594,1138.0474853515625,800.0021090507507,0,1133.806884765625,cgp,mu+lambda,hopper,9
380,380,513.668212890625,1686926310.834504,1059.715087890625,76.15528869628906,1151.12158203125,380,267.11676025390625,2.028599739074707,468.6258239746094,1140.7239990234375,802.046149969101,0,1138.8995361328125,cgp,mu+lambda,hopper,9
381,381,442.2298583984375,1686926312.8780088,1044.777099609375,69.5145034790039,1159.5281982421875,381,140.1912078857422,2.0280697345733643,468.94873046875,1154.6591796875,804.0896549224854,0,1145.6793212890625,cgp,mu+lambda,hopper,9
382,382,409.74249267578125,1686926314.9233894,1000.9560546875,50.52045822143555,1137.34375,382,164.87301635742188,2.0296473503112793,448.7196044921875,1131.1837158203125,806.1350355148315,0,1125.419189453125,cgp,mu+lambda,hopper,9
383,383,437.8085021972656,1686926316.9675589,1005.872314453125,64.91961669921875,1141.0545654296875,383,193.07852172851562,2.028921604156494,446.7928771972656,1136.64208984375,808.1792049407959,0,1136.6248779296875,cgp,mu+lambda,hopper,9
384,384,446.6625671386719,1686926319.0134695,1084.4931640625,56.74029541015625,1156.3326416015625,384,169.93899536132812,2.0301170349121094,477.05450439453125,1148.2625732421875,810.2251155376434,0,1139.973388671875,cgp,mu+lambda,hopper,9
385,385,512.5950927734375,1686926321.0619707,1061.558349609375,99.6346664428711,1152.388916015625,385,275.4165344238281,2.032977819442749,460.449951171875,1149.33935546875,812.2736167907715,0,1147.24169921875,cgp,mu+lambda,hopper,9
386,386,488.8609924316406,1686926323.1088297,1049.038818359375,89.87686920166016,1150.0872802734375,386,242.28500366210938,2.0320749282836914,455.4930725097656,1145.31689453125,814.3204758167267,0,1133.7177734375,cgp,mu+lambda,hopper,9
387,387,528.7409057617188,1686926325.159388,1060.6998291015625,64.34725952148438,1147.866943359375,387,278.056640625,2.0340280532836914,478.2898864746094,1141.72998046875,816.3710341453552,0,1139.0875244140625,cgp,mu+lambda,hopper,9
388,388,490.865234375,1686926327.3014338,1055.8065185546875,80.28182983398438,1151.96142578125,388,234.4020233154297,2.1265416145324707,463.59735107421875,1145.9935302734375,818.5130798816681,0,1143.2357177734375,cgp,mu+lambda,hopper,9
389,389,477.0362243652344,1686926329.4341462,1029.686767578125,65.19318389892578,1146.859619140625,389,236.9117431640625,2.1168158054351807,450.77288818359375,1137.8167724609375,820.6457922458649,0,1137.3236083984375,cgp,mu+lambda,hopper,9
390,390,447.8484191894531,1686926331.5541968,1026.841552734375,58.16236877441406,1152.89306640625,390,141.57177734375,2.104529857635498,468.9975891113281,1141.0721435546875,822.7658429145813,0,1140.7000732421875,cgp,mu+lambda,hopper,9
391,391,423.21319580078125,1686926333.672844,1041.4866943359375,70.2944107055664,1162.5855712890625,391,169.05496215820312,2.1032090187072754,448.9791259765625,1152.4105224609375,824.8844900131226,0,1144.9564208984375,cgp,mu+lambda,hopper,9
392,392,436.6710510253906,1686926335.7847316,1042.5159912109375,59.22319412231445,1148.0225830078125,392,187.572509765625,2.0961718559265137,453.4632568359375,1146.6644287109375,826.9963777065277,0,1144.060546875,cgp,mu+lambda,hopper,9
393,393,450.4284973144531,1686926337.8950121,1027.821044921875,71.67294311523438,1149.4564208984375,393,142.89801025390625,2.0958666801452637,461.6875305175781,1146.362060546875,829.1066582202911,0,1144.9095458984375,cgp,mu+lambda,hopper,9
394,394,524.9310913085938,1686926340.015524,1075.8424072265625,75.3575210571289,1153.332275390625,394,236.91796875,2.104452610015869,477.085205078125,1148.4337158203125,831.2271699905396,0,1143.1888427734375,cgp,mu+lambda,hopper,9
395,395,478.98858642578125,1686926342.1220255,1037.4652099609375,74.655517578125,1156.9727783203125,395,181.31539916992188,2.0908424854278564,462.5693054199219,1153.5806884765625,833.3336715698242,0,1148.6363525390625,cgp,mu+lambda,hopper,9
396,396,513.2561645507812,1686926344.224394,1058.735595703125,66.5124282836914,1157.5286865234375,396,213.84788513183594,2.0868797302246094,482.7528991699219,1154.0721435546875,835.4360401630402,0,1152.43798828125,cgp,mu+lambda,hopper,9
397,397,483.99560546875,1686926346.3255904,1057.58056640625,77.85086822509766,1161.4476318359375,397,233.53912353515625,2.085583448410034,465.7757263183594,1156.934814453125,837.5372364521027,0,1152.129150390625,cgp,mu+lambda,hopper,9
398,398,474.77960205078125,1686926348.422434,1047.3182373046875,58.57257843017578,1146.29052734375,398,197.83749389648438,2.0814361572265625,470.6556091308594,1144.397216796875,839.6340801715851,0,1143.0169677734375,cgp,mu+lambda,hopper,9
399,399,483.8453674316406,1686926350.5254457,1048.8045654296875,63.17998123168945,1140.12353515625,399,185.85702514648438,2.0860726833343506,467.6295471191406,1138.298828125,841.7370917797089,0,1127.579345703125,cgp,mu+lambda,hopper,9
400,400,501.9966735839844,1686926352.6166382,1069.753662109375,98.17818450927734,1148.6571044921875,400,208.3321533203125,2.076106071472168,466.7421875,1135.7991943359375,843.8282842636108,0,1132.5780029296875,cgp,mu+lambda,hopper,9
401,401,440.745849609375,1686926354.7044442,1015.2545776367188,74.11686706542969,1149.113037109375,401,165.40029907226562,2.0724105834960938,450.5086669921875,1148.2364501953125,845.9160902500153,0,1145.24658203125,cgp,mu+lambda,hopper,9
402,402,495.06768798828125,1686926356.7939994,1040.9207763671875,69.32051086425781,1162.9830322265625,402,250.40939331054688,2.074326753616333,462.5268249511719,1152.69482421875,848.0056455135345,0,1135.5914306640625,cgp,mu+lambda,hopper,9
403,403,476.7196044921875,1686926358.8826144,1023.8681030273438,78.45881652832031,1155.9659423828125,403,190.4068145751953,2.0730326175689697,460.13604736328125,1145.090576171875,850.0942604541779,0,1142.2591552734375,cgp,mu+lambda,hopper,9
404,404,-526.8054809570312,1686926360.968356,1046.917724609375,62.74412155151367,1151.8935546875,404,188.72125244140625,2.069932460784912,10008.4765625,1151.483642578125,852.1800019741058,0,1128.56298828125,cgp,mu+lambda,hopper,9
405,405,456.0294494628906,1686926363.05301,1038.5145263671875,68.10917663574219,1143.3818359375,405,175.99603271484375,2.0692098140716553,458.42291259765625,1138.7142333984375,854.2646560668945,0,1136.2340087890625,cgp,mu+lambda,hopper,9
406,406,476.5476379394531,1686926365.1339602,1022.22998046875,69.31267547607422,1160.069091796875,406,217.51004028320312,2.0654356479644775,463.6572265625,1154.15966796875,856.3456063270569,0,1153.8111572265625,cgp,mu+lambda,hopper,9
407,407,432.0362548828125,1686926367.216969,1059.362548828125,61.32081604003906,1159.1395263671875,407,182.36807250976562,2.068031072616577,448.25714111328125,1154.185791015625,858.4286150932312,0,1153.3828125,cgp,mu+lambda,hopper,9
408,408,445.5321350097656,1686926369.2954807,1017.93017578125,83.15214538574219,1147.58935546875,408,198.6226806640625,2.063185691833496,449.87255859375,1144.89501953125,860.5071268081665,0,1141.2403564453125,cgp,mu+lambda,hopper,9
409,409,440.9912414550781,1686926371.3719747,1028.782958984375,73.32594299316406,1153.7440185546875,409,161.07383728027344,2.0611660480499268,465.84521484375,1143.8807373046875,862.5836207866669,0,1143.038330078125,cgp,mu+lambda,hopper,9
410,410,485.2385559082031,1686926373.4485965,1072.7646484375,60.30961608886719,1158.041259765625,410,185.48654174804688,2.061707019805908,484.01629638671875,1146.8834228515625,864.6602425575256,0,1146.631591796875,cgp,mu+lambda,hopper,9
411,411,454.9050598144531,1686926375.5255272,1043.59375,72.91412353515625,1148.54443359375,411,218.9052276611328,2.061476707458496,452.828125,1143.0584716796875,866.7371733188629,0,1137.3453369140625,cgp,mu+lambda,hopper,9
412,412,499.5340576171875,1686926377.603432,1039.9820556640625,69.4113998413086,1153.069091796875,412,263.1634521484375,2.0622594356536865,471.02142333984375,1150.911376953125,868.8150780200958,0,1143.189697265625,cgp,mu+lambda,hopper,9
413,413,463.1578063964844,1686926379.6801217,1051.9527587890625,64.67549133300781,1158.7242431640625,413,149.13623046875,2.0614240169525146,474.9892883300781,1150.9332275390625,870.8917677402496,0,1142.6827392578125,cgp,mu+lambda,hopper,9
414,414,490.4697570800781,1686926381.7538989,1028.28125,67.9972152709961,1159.7105712890625,414,206.415283203125,2.0592901706695557,473.4391784667969,1157.9500732421875,872.9655449390411,0,1157.6107177734375,cgp,mu+lambda,hopper,9
415,415,497.12591552734375,1686926383.83696,1057.14697265625,81.5578842163086,1157.8310546875,415,226.66720581054688,2.067631721496582,466.187255859375,1148.4754638671875,875.0486061573029,0,1147.455322265625,cgp,mu+lambda,hopper,9
416,416,441.8668212890625,1686926385.91553,1018.8773193359375,82.40744018554688,1158.8524169921875,416,216.80506896972656,2.0632333755493164,437.5023498535156,1142.9483642578125,877.1271760463715,0,1141.6708984375,cgp,mu+lambda,hopper,9
417,417,437.12451171875,1686926387.992772,1024.18505859375,83.11711120605469,1156.8355712890625,417,234.42034912109375,2.061671257019043,437.715087890625,1147.470703125,879.204418182373,0,1142.7845458984375,cgp,mu+lambda,hopper,9
418,418,513.7531127929688,1686926390.0685763,1053.4190673828125,82.54953002929688,1153.9266357421875,418,245.203125,2.060039758682251,464.91082763671875,1152.0640869140625,881.2802224159241,0,1148.986328125,cgp,mu+lambda,hopper,9
419,419,474.5355224609375,1686926392.142032,1023.2261352539062,92.63945770263672,1152.87060546875,419,222.8495330810547,2.0582287311553955,452.03314208984375,1146.4239501953125,883.3536779880524,0,1137.00634765625,cgp,mu+lambda,hopper,9
420,420,420.41552734375,1686926394.2136714,1023.29248046875,62.9119987487793,1154.8387451171875,420,142.4012451171875,2.0561723709106445,456.802001953125,1152.3642578125,885.4253175258636,0,1141.9266357421875,cgp,mu+lambda,hopper,9
421,421,480.54437255859375,1686926396.2878718,1067.3414306640625,80.01337432861328,1159.9393310546875,421,188.59349060058594,2.058175563812256,476.49603271484375,1152.022705078125,887.499517917633,0,1150.713134765625,cgp,mu+lambda,hopper,9
422,422,458.8258056640625,1686926398.361586,1002.9107666015625,78.06986999511719,1147.1492919921875,422,200.00778198242188,2.0591189861297607,440.4189147949219,1143.61474609375,889.5732321739197,0,1137.8399658203125,cgp,mu+lambda,hopper,9
423,423,488.2116394042969,1686926400.4395492,1041.3564453125,63.501380920410156,1144.235107421875,423,202.8482666015625,2.0621299743652344,475.0214538574219,1143.3154296875,891.6511952877045,0,1142.0404052734375,cgp,mu+lambda,hopper,9
424,424,510.4637756347656,1686926402.5134728,1046.4754638671875,83.67715454101562,1154.887939453125,424,192.34600830078125,2.058335781097412,470.0343933105469,1153.708984375,893.7251188755035,0,1150.2286376953125,cgp,mu+lambda,hopper,9
425,425,446.54681396484375,1686926404.586268,1061.5194091796875,80.42386627197266,1147.8216552734375,425,178.46128845214844,2.0575149059295654,458.98687744140625,1144.8663330078125,895.7979140281677,0,1143.1517333984375,cgp,mu+lambda,hopper,9
426,426,542.775634765625,1686926406.660553,1063.855712890625,96.48855590820312,1153.313232421875,426,335.38494873046875,2.059570550918579,453.0702209472656,1146.573974609375,897.8721990585327,0,1145.8109130859375,cgp,mu+lambda,hopper,9
427,427,510.0126037597656,1686926408.731917,1056.3924560546875,58.64054489135742,1151.6453857421875,427,214.45913696289062,2.055537700653076,477.4365539550781,1150.929443359375,899.9435629844666,0,1145.51513671875,cgp,mu+lambda,hopper,9
428,428,444.70904541015625,1686926410.8023732,1016.701416015625,76.74063873291016,1155.0321044921875,428,163.2862548828125,2.0552256107330322,456.517822265625,1147.3388671875,902.0140192508698,0,1140.5615234375,cgp,mu+lambda,hopper,9
