,_step,training.generation,training.fitness_std,training.fitness_mean,training.top_k_fit.top_2_fit,_runtime,training.evaluation_time,training.top_k_fit.top_0_fit,training.top_k_reward.top_0_reward,_timestamp,training.run_id,training.fitness_1q,training.top_k_fit.top_1_fit,training.fitness_3q,training.fitness_median,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward,solver,ea,fitness,environment,seed,training.evaluation
652,652,652,1.6870588064193726,1.892649531364441,5.054338455200195,13476.59686088562,20.449665069580078,5.351541519165039,379.5652770996094,1687666946.256893,1,3.2717642784118652,5.160688400268555,0.6555882692337036,1.657944917678833,249.06689453125,156.501953125,cgp-large,mu+lambda,distance,humanoid,1,65200
653,653,653,1.7675617933273315,2.1088457107543945,5.780047416687012,13497.229541063309,20.612852096557617,6.875734806060791,165.74020385742188,1687666966.889573,1,3.3221235275268555,5.816903114318848,0.7181527614593506,1.696385145187378,249.09034729003906,199.1910400390625,cgp-large,mu+lambda,distance,humanoid,1,65300
654,654,654,1.8307584524154663,2.0277328491210938,5.892276287078857,13517.717230319977,20.464643478393555,6.8501129150390625,229.2078857421875,1687666987.3772624,1,3.3150746822357178,6.450586795806885,0.4527145028114319,1.5759556293487549,190.44017028808594,326.97003173828125,cgp-large,mu+lambda,distance,humanoid,1,65400
655,655,655,1.6171433925628662,1.8294968605041504,4.839632987976074,13538.31110739708,20.571491241455078,5.6352128982543945,189.23402404785156,1687667007.9711394,1,3.1807632446289062,4.918206691741943,0.7515624761581421,1.6168949604034424,153.56773376464844,175.47018432617188,cgp-large,mu+lambda,distance,humanoid,1,65500
656,656,656,1.6049920320510864,1.9615707397460938,5.323780059814453,13558.794128656387,20.432615280151367,5.595114231109619,149.63560485839844,1687667028.4541607,1,3.1339242458343506,5.424130439758301,0.6769604086875916,1.5474214553833008,201.447509765625,120.29312896728516,cgp-large,mu+lambda,distance,humanoid,1,65600
657,657,657,1.6408816576004028,2.212508201599121,5.017922878265381,13579.437877178192,20.593172073364258,5.679808616638184,182.8465576171875,1687667049.0979092,1,3.6870369911193848,5.395721435546875,0.7451624870300293,2.0774359703063965,158.10801696777344,184.36134338378906,cgp-large,mu+lambda,distance,humanoid,1,65700
658,658,658,1.7485564947128296,1.9598662853240967,5.54702091217041,13600.019521474838,20.51519203186035,5.623694896697998,243.50830078125,1687667069.6795535,1,3.3243825435638428,5.575809478759766,0.5873781442642212,1.7354884147644043,253.25619506835938,107.01910400390625,cgp-large,mu+lambda,distance,humanoid,1,65800
659,659,659,1.8229135274887085,1.9977703094482422,5.823254108428955,13620.444222688675,20.280075073242188,7.502660751342773,183.4459228515625,1687667090.1042547,1,3.273803234100342,6.481059551239014,0.6349950432777405,1.6305692195892334,200.57688903808594,184.9999542236328,cgp-large,mu+lambda,distance,humanoid,1,65900
660,660,660,1.6629589796066284,2.204840660095215,5.363436222076416,13641.023947000504,20.5140323638916,5.514815807342529,195.1433563232422,1687667110.683979,1,3.4061927795410156,5.503816604614258,0.7925678491592407,2.0088891983032227,152.77093505859375,188.49610900878906,cgp-large,mu+lambda,distance,humanoid,1,66000
661,661,661,1.8214380741119385,1.7575327157974243,5.883024215698242,13661.697589159012,20.607707977294922,7.450854301452637,199.6622314453125,1687667131.3576212,1,2.99990177154541,6.111891269683838,0.4443880021572113,1.305229902267456,190.4801788330078,260.03924560546875,cgp-large,mu+lambda,distance,humanoid,1,66100
662,662,662,1.7036142349243164,1.8373469114303589,5.719812870025635,13682.23793053627,20.516653060913086,6.882020473480225,210.82186889648438,1687667151.8979626,1,3.0062856674194336,6.190822601318359,0.6222721338272095,1.4196635484695435,150.61216735839844,171.70875549316406,cgp-large,mu+lambda,distance,humanoid,1,66200
663,663,663,1.6116513013839722,2.0628273487091064,5.147554874420166,13702.663660287857,20.409454345703125,6.094309329986572,217.21560668945312,1687667172.3236923,1,3.028200387954712,5.354444980621338,0.6942301988601685,1.8492404222488403,215.366943359375,210.7112579345703,cgp-large,mu+lambda,distance,humanoid,1,66300
664,664,664,1.8251289129257202,1.8390761613845825,6.122622489929199,13723.220893621445,20.540393829345703,6.605034351348877,165.07000732421875,1687667192.8809257,1,2.96545672416687,6.124128341674805,0.5330012440681458,1.180957555770874,200.0392303466797,227.6714324951172,cgp-large,mu+lambda,distance,humanoid,1,66400
665,665,665,1.7791739702224731,1.8757243156433105,5.6096954345703125,13743.583348274231,20.346223831176758,6.620772361755371,169.99041748046875,1687667213.2433803,1,3.1923270225524902,6.167272090911865,0.64947509765625,1.1900465488433838,174.4976043701172,256.2879333496094,cgp-large,mu+lambda,distance,humanoid,1,66500
666,666,666,1.781597375869751,2.2409474849700928,5.602606773376465,13764.124708890915,20.5250244140625,6.2237420082092285,209.49588012695312,1687667233.784741,1,3.4809093475341797,5.6201677322387695,0.7446316480636597,1.772599697113037,145.11170959472656,210.92799377441406,cgp-large,mu+lambda,distance,humanoid,1,66600
667,667,667,1.69098699092865,1.907333493232727,5.182407855987549,13784.640535831451,20.499608993530273,5.667873382568359,368.19921875,1687667254.3005679,1,3.168628454208374,5.31757116317749,0.6170960664749146,1.4020061492919922,165.020751953125,209.1249237060547,cgp-large,mu+lambda,distance,humanoid,1,66700
668,668,668,1.8222119808197021,2.1015231609344482,5.59718132019043,13805.195405483246,20.53879737854004,6.961735248565674,170.7594451904297,1687667274.8554375,1,3.424792528152466,6.724318981170654,0.6439019441604614,1.6061934232711792,250.18714904785156,213.38385009765625,cgp-large,mu+lambda,distance,humanoid,1,66800
669,669,669,1.7799140214920044,2.306788682937622,6.056446552276611,13825.705955266953,20.494308471679688,6.2563018798828125,241.28448486328125,1687667295.3659873,1,3.794121742248535,6.183324337005615,0.8641428351402283,1.7787964344024658,170.10618591308594,168.3043670654297,cgp-large,mu+lambda,distance,humanoid,1,66900
670,670,670,1.8948719501495361,1.9775118827819824,5.823115825653076,13846.127305746078,20.4064884185791,6.918197154998779,279.91552734375,1687667315.7873378,1,3.466154098510742,6.65408182144165,0.512262225151062,1.327864170074463,275.37237548828125,521.6616821289062,cgp-large,mu+lambda,distance,humanoid,1,67000
671,671,671,1.8325899839401245,1.877065658569336,5.664024829864502,13866.61525797844,20.473485946655273,5.776950836181641,262.0968933105469,1687667336.27529,1,3.4475646018981934,5.675126075744629,0.3581688106060028,1.2606885433197021,255.60777282714844,263.24603271484375,cgp-large,mu+lambda,distance,humanoid,1,67100
672,672,672,1.8683390617370605,2.1829640865325928,5.555922031402588,13887.081971645355,20.451860427856445,5.770766735076904,258.2430114746094,1687667356.7420037,1,3.7195680141448975,5.675904750823975,0.6417247653007507,1.6816208362579346,200.23001098632812,171.5397186279297,cgp-large,mu+lambda,distance,humanoid,1,67200
673,673,673,1.6798468828201294,2.0930778980255127,5.266011714935303,13907.542724609375,20.44416046142578,6.045709133148193,171.51597595214844,1687667377.2027566,1,3.3585245609283447,5.809020042419434,0.7385698556900024,1.6086839437484741,215.0599822998047,184.20428466796875,cgp-large,mu+lambda,distance,humanoid,1,67300
674,674,674,1.8616764545440674,1.9395229816436768,5.639066696166992,13927.970538139343,20.4129638671875,6.675870895385742,236.0078125,1687667397.6305702,1,3.489062786102295,5.6776275634765625,0.4235103130340576,1.4623570442199707,229.6654510498047,175.19009399414062,cgp-large,mu+lambda,distance,humanoid,1,67400
675,675,675,1.7291268110275269,2.173126220703125,5.6070098876953125,13948.481013774872,20.49479866027832,6.147923469543457,216.4483642578125,1687667418.1410458,1,3.644120693206787,5.757744312286377,0.862545907497406,1.7861597537994385,208.10540771484375,194.16709899902344,cgp-large,mu+lambda,distance,humanoid,1,67500
676,676,676,1.8027552366256714,1.932143211364746,5.983903884887695,13969.043233394623,20.548002243041992,6.217199802398682,214.48316955566406,1687667438.7032654,1,3.3808796405792236,6.134980201721191,0.5036905407905579,1.4469358921051025,175.85311889648438,189.11593627929688,cgp-large,mu+lambda,distance,humanoid,1,67600
677,677,677,1.7071595191955566,2.084156036376953,5.1229023933410645,13989.562137126923,20.503604888916016,6.362299919128418,454.0125427246094,1687667459.2221692,1,3.583737850189209,5.236014366149902,0.7304472923278809,1.3735278844833374,266.9910583496094,180.93089294433594,cgp-large,mu+lambda,distance,humanoid,1,67700
678,678,678,1.7227782011032104,1.8848384618759155,5.322653770446777,14010.073595762253,20.495820999145508,6.337230205535889,152.22071838378906,1687667479.7336278,1,2.7716591358184814,5.6205244064331055,0.4085506796836853,1.557102084159851,163.51290893554688,166.83990478515625,cgp-large,mu+lambda,distance,humanoid,1,67800
679,679,679,1.8035727739334106,1.9936562776565552,5.5637006759643555,14030.408079385757,20.319488525390625,6.116083145141602,180.1709747314453,1687667500.0681114,1,3.5310323238372803,5.758796215057373,0.649893045425415,1.6789090633392334,187.62689208984375,172.57595825195312,cgp-large,mu+lambda,distance,humanoid,1,67900
680,680,680,1.8815269470214844,2.1717565059661865,5.572238445281982,14050.906530618668,20.482839584350586,5.9448933601379395,218.8143310546875,1687667520.5665627,1,3.753570079803467,5.615375995635986,0.8926337957382202,1.7339504957199097,236.92422485351562,237.2030792236328,cgp-large,mu+lambda,distance,humanoid,1,68000
681,681,681,1.7531583309173584,2.17659592628479,5.9618940353393555,14071.285046815872,20.363283157348633,6.2482380867004395,356.0996398925781,1687667540.9450788,1,3.4539592266082764,6.136659622192383,0.8040821552276611,1.7278199195861816,200.9591064453125,178.6885986328125,cgp-large,mu+lambda,distance,humanoid,1,68100
682,682,682,1.6003581285476685,1.9356367588043213,5.47158670425415,14091.766284704208,20.465557098388672,5.66502571105957,176.5417022705078,1687667561.4263167,1,3.1308887004852295,5.6453704833984375,0.5040817260742188,1.4933942556381226,182.46478271484375,236.9885711669922,cgp-large,mu+lambda,distance,humanoid,1,68200
683,683,683,1.708701729774475,1.7926387786865234,5.63103723526001,14112.206911087036,20.42458724975586,5.9248948097229,181.9999542236328,1687667581.8669431,1,2.754551649093628,5.843632698059082,0.4477265477180481,1.3591374158859253,387.7932434082031,172.3081817626953,cgp-large,mu+lambda,distance,humanoid,1,68300
684,684,684,1.8265137672424316,2.1543078422546387,5.947372913360596,14132.70051407814,20.476797103881836,7.544222831726074,259.3851013183594,1687667602.360546,1,3.4808614253997803,6.6272101402282715,0.8109575510025024,1.7578644752502441,266.1822509765625,180.66033935546875,cgp-large,mu+lambda,distance,humanoid,1,68400
685,685,685,1.5769379138946533,1.7223619222640991,4.952858924865723,14153.235789775848,20.518571853637695,5.52067232131958,243.19166564941406,1687667622.8958218,1,2.9273288249969482,5.318553924560547,0.5326023697853088,1.2252860069274902,232.9763946533203,174.80252075195312,cgp-large,mu+lambda,distance,humanoid,1,68500
686,686,686,1.785291075706482,2.06174373626709,5.989241123199463,14173.683347940445,20.432132720947266,6.608855724334717,237.80824279785156,1687667643.34338,1,3.5856308937072754,6.296806335449219,0.710844099521637,1.4605246782302856,231.49423217773438,226.80029296875,cgp-large,mu+lambda,distance,humanoid,1,68600
687,687,687,1.6234431266784668,2.0022389888763428,5.9542059898376465,14194.16288304329,20.464305877685547,7.28602409362793,266.5264892578125,1687667663.822915,1,2.894641637802124,6.480978488922119,0.697003960609436,1.6559033393859863,338.9659118652344,325.4776611328125,cgp-large,mu+lambda,distance,humanoid,1,68700
688,688,688,1.6518696546554565,1.7217304706573486,5.0861077308654785,14214.723705768585,20.545642852783203,5.575641632080078,185.2174530029297,1687667684.3837378,1,2.9631803035736084,5.482442855834961,0.5046125650405884,1.2069354057312012,177.64344787597656,294.8150634765625,cgp-large,mu+lambda,distance,humanoid,1,68800
689,689,689,1.601166009902954,1.8652032613754272,5.037580966949463,14235.153975009918,20.413475036621094,5.85693883895874,176.47982788085938,1687667704.814007,1,2.998809814453125,5.531493663787842,0.4918648600578308,1.5694234371185303,157.04624938964844,184.87399291992188,cgp-large,mu+lambda,distance,humanoid,1,68900
690,690,690,1.53530752658844,2.003479480743408,5.031455039978027,14255.683548688889,20.514333724975586,5.873215198516846,166.4499053955078,1687667725.3435807,1,3.1846554279327393,5.190126895904541,0.7394444942474365,1.5939760208129883,242.98361206054688,173.7828369140625,cgp-large,mu+lambda,distance,humanoid,1,69000
691,691,691,1.6205928325653076,1.8439348936080933,5.341554641723633,14276.321868658066,20.62248420715332,6.135166168212891,277.87579345703125,1687667745.9819007,1,2.7134363651275635,5.637273788452148,0.6639864444732666,1.4706963300704956,223.57733154296875,182.2320098876953,cgp-large,mu+lambda,distance,humanoid,1,69100
692,692,692,1.907472848892212,1.8933855295181274,5.560766696929932,14296.8759932518,20.53864288330078,5.794504642486572,171.82212829589844,1687667766.5360253,1,3.368706226348877,5.595055103302002,0.36066797375679016,1.4745142459869385,177.14361572265625,179.84817504882812,cgp-large,mu+lambda,distance,humanoid,1,69200
693,693,693,1.656728982925415,2.0181305408477783,5.510303974151611,14317.264046669006,20.37289810180664,6.595001220703125,237.8255157470703,1687667786.9240787,1,3.3104782104492188,5.932976722717285,0.7089729309082031,1.6100826263427734,237.23275756835938,180.65159606933594,cgp-large,mu+lambda,distance,humanoid,1,69300
694,694,694,1.7769923210144043,1.9076884984970093,5.859224796295166,14337.71615099907,20.436708450317383,6.628109455108643,184.32237243652344,1687667807.376183,1,3.0216140747070312,6.317965984344482,0.5942384004592896,1.3114871978759766,176.6897735595703,183.88711547851562,cgp-large,mu+lambda,distance,humanoid,1,69400
695,695,695,1.8630807399749756,2.1321096420288086,5.659023761749268,14358.180656909943,20.448749542236328,6.83988094329834,203.08718872070312,1687667827.840689,1,3.4377760887145996,6.477570056915283,0.6451926231384277,1.5012640953063965,241.80963134765625,147.39401245117188,cgp-large,mu+lambda,distance,humanoid,1,69500
696,696,696,1.795093297958374,1.9180283546447754,5.639098167419434,14378.748656511307,20.553245544433594,6.718091011047363,159.06593322753906,1687667848.4086885,1,3.1536214351654053,6.189295768737793,0.6194629073143005,1.3040506839752197,179.8761749267578,193.80699157714844,cgp-large,mu+lambda,distance,humanoid,1,69600
697,697,697,1.8260730504989624,1.8275436162948608,5.680933475494385,14399.113816261292,20.349782943725586,7.345481872558594,237.06417846679688,1687667868.7738483,1,2.8150956630706787,6.345705032348633,0.3458667993545532,1.4575799703598022,324.2604064941406,154.453857421875,cgp-large,mu+lambda,distance,humanoid,1,69700
698,698,698,1.731744647026062,1.8695075511932373,5.852065086364746,14419.759145736694,20.63009262084961,6.074190616607666,249.90362548828125,1687667889.4191778,1,2.987971544265747,5.943717956542969,0.5188671350479126,1.4196319580078125,225.84347534179688,160.55506896972656,cgp-large,mu+lambda,distance,humanoid,1,69800
699,699,699,1.8857550621032715,1.9468871355056763,5.915751934051514,14440.120793104172,20.344383239746094,6.996186256408691,168.76962280273438,1687667909.7808251,1,3.2541332244873047,6.737845420837402,0.4228345453739166,1.3613795042037964,162.88726806640625,174.94406127929688,cgp-large,mu+lambda,distance,humanoid,1,69900
700,700,700,1.7718505859375,2.2434515953063965,5.958406448364258,14460.767228603363,20.630640029907227,6.230010986328125,159.00393676757812,1687667930.4272606,1,3.574155569076538,6.203078746795654,0.7289482355117798,1.9609768390655518,266.316162109375,256.10595703125,cgp-large,mu+lambda,distance,humanoid,1,70000
701,701,701,1.7673370838165283,2.034067392349243,5.787637710571289,14481.156686782837,20.374975204467773,6.683816432952881,166.3565673828125,1687667950.8167188,1,3.4228644371032715,6.321463584899902,0.718413233757019,1.5939311981201172,143.8024139404297,183.46096801757812,cgp-large,mu+lambda,distance,humanoid,1,70100
